job_id,company_id,job_function,level,location_city,location_country,mode,salary_min_lpa,salary_max_lpa,posted_date,job_title
7351,100,Business Analytics,Mid,Bengaluru,India,Onsite,17.0,35.4,2019-09-03 11:44:34,Business Analytics Mid
2198,173,Machine Learning,Senior,Kochi,India,Onsite,9.4,33.5,2019-09-03 13:20:00,Machine Learning Senior
4942,200,Data Science,Senior,Noida,India,Hybrid,20.7,46.8,2019-09-03 18:26:23,Data Science Senior
2022,189,Business Analytics,Mid,Noida,India,Remote,19.9,33.9,2019-09-03 19:53:36,Business Analytics Mid
5753,2,Machine Learning,Intern,Kolkata,India,Hybrid,24.8,42.6,2019-09-04 02:36:37,Machine Learning Intern
3735,178,DevOps,Junior,Jaipur,India,Onsite,30.1,52.2,2019-09-04 05:39:24,DevOps Junior
1593,132,Software Engineering,Senior,Hyderabad,India,Onsite,18.2,26.7,2019-09-04 17:25:21,Software Engineering Senior
1433,2,Quality Assurance,Junior,Ahmedabad,India,Onsite,13.0,31.3,2019-09-04 17:49:33,Quality Assurance Junior
9732,99,Software Engineering,Junior,Chennai,India,Hybrid,23.8,39.4,2019-09-05 06:08:32,Software Engineering Junior
1042,196,Business Analytics,Intern,Kochi,India,Remote,10.8,17.6,2019-09-05 08:24:20,Business Analytics Intern
2974,118,DevOps,Mid,Noida,India,Onsite,10.6,18.7,2019-09-05 11:10:20,DevOps Mid
7682,20,Data Science,Mid,Gurugram,India,Onsite,11.5,18.2,2019-09-05 14:53:45,Data Science Mid
5228,32,Cybersecurity,Mid,Kochi,India,Onsite,15.1,23.2,2019-09-05 20:30:44,Cybersecurity Mid
5735,60,Cybersecurity,Mid,Indore,India,Onsite,4.3,23.1,2019-09-05 20:37:06,Cybersecurity Mid
459,24,DevOps,Intern,Gurugram,India,Onsite,15.6,23.2,2019-09-06 14:48:25,DevOps Intern
8217,161,MLOps,Junior,Kolkata,Global,Onsite,30.1,46.3,2019-09-06 18:10:09,MLOps Junior
7053,108,Data Engineering,Mid,Lucknow,India,Remote,35.0,45.4,2019-09-06 18:46:54,Data Engineering Mid
2875,178,Product Management,Senior,Indore,Global,Hybrid,37.1,44.5,2019-09-07 10:29:32,Product Management Senior
6798,136,MLOps,Mid,Noida,Global,Onsite,17.4,42.4,2019-09-07 11:43:35,MLOps Mid
363,145,DevOps,Junior,Lucknow,India,Remote,36.7,60.400000000000006,2019-09-07 16:30:29,DevOps Junior
1585,186,Business Analytics,Junior,Mumbai,India,Hybrid,34.6,58.3,2019-09-08 03:35:12,Business Analytics Junior
9386,194,Business Analytics,Junior,Gurugram,India,Onsite,27.4,49.599999999999994,2019-09-08 18:39:31,Business Analytics Junior
1503,98,Quality Assurance,Manager,Ahmedabad,Global,Onsite,35.2,43.400000000000006,2019-09-08 22:08:51,Quality Assurance Manager
7680,38,Machine Learning,Senior,Kolkata,India,Onsite,3.4,29.4,2019-09-09 01:22:45,Machine Learning Senior
9203,174,Data Science,Senior,Ahmedabad,India,Hybrid,29.6,53.2,2019-09-09 12:14:26,Data Science Senior
1563,161,Data Science,Lead,Mumbai,Global,Onsite,27.6,50.2,2019-09-09 21:05:49,Data Science Lead
4735,150,Cybersecurity,Senior,Bengaluru,India,Remote,8.6,27.6,2019-09-09 22:16:57,Cybersecurity Senior
8327,29,Product Management,Senior,Chennai,India,Remote,4.0,27.4,2019-09-10 00:36:44,Product Management Senior
3581,5,Software Engineering,Junior,Kolkata,India,Hybrid,26.8,35.4,2019-09-10 06:06:31,Software Engineering Junior
1186,15,Data Engineering,Mid,Kochi,India,Onsite,10.1,34.0,2019-09-10 14:56:49,Data Engineering Mid
8725,25,Machine Learning,Senior,Hyderabad,India,Hybrid,10.2,37.0,2019-09-11 03:16:48,Machine Learning Senior
9908,75,Quality Assurance,Mid,Kochi,India,Hybrid,7.9,36.3,2019-09-11 12:41:31,Quality Assurance Mid
8499,16,Data Engineering,Manager,Kolkata,Global,Hybrid,13.6,27.0,2019-09-12 01:49:36,Data Engineering Manager
3134,156,Business Analytics,Junior,Gurugram,India,Onsite,14.2,37.599999999999994,2019-09-12 15:01:10,Business Analytics Junior
3920,121,Quality Assurance,Senior,Lucknow,India,Remote,36.3,56.0,2019-09-12 15:01:56,Quality Assurance Senior
9135,148,Quality Assurance,Junior,Bengaluru,India,Onsite,30.8,42.9,2019-09-12 20:06:50,Quality Assurance Junior
1259,21,Data Engineering,Manager,Noida,India,Onsite,22.7,35.7,2019-09-13 00:33:15,Data Engineering Manager
1845,93,Machine Learning,Mid,Noida,India,Onsite,34.6,49.3,2019-09-13 01:00:58,Machine Learning Mid
7367,155,Machine Learning,Intern,Chennai,India,Hybrid,21.2,30.4,2019-09-13 01:05:09,Machine Learning Intern
742,200,Machine Learning,Junior,Lucknow,India,Onsite,26.6,41.3,2019-09-13 07:58:56,Machine Learning Junior
8885,5,Data Science,Lead,Jaipur,India,Onsite,25.6,41.0,2019-09-13 09:24:04,Data Science Lead
7095,161,Data Engineering,Lead,Jaipur,India,Remote,12.2,37.2,2019-09-13 12:48:31,Data Engineering Lead
7418,169,Cybersecurity,Mid,Bengaluru,India,Onsite,21.9,48.5,2019-09-13 18:17:10,Cybersecurity Mid
8097,199,Machine Learning,Mid,Gurugram,India,Onsite,10.4,25.6,2019-09-13 20:55:13,Machine Learning Mid
8949,30,DevOps,Lead,Pune,India,Remote,33.2,43.400000000000006,2019-09-14 01:17:52,DevOps Lead
6861,105,Quality Assurance,Mid,Ahmedabad,Global,Onsite,14.7,18.0,2019-09-14 10:47:21,Quality Assurance Mid
9170,187,DevOps,Mid,Kolkata,India,Hybrid,37.7,43.6,2019-09-14 15:53:35,DevOps Mid
964,200,Quality Assurance,Mid,Indore,India,Onsite,29.7,42.1,2019-09-14 16:03:23,Quality Assurance Mid
8645,118,Product Management,Senior,Noida,India,Hybrid,25.3,44.2,2019-09-14 21:38:43,Product Management Senior
280,15,Machine Learning,Junior,Hyderabad,India,Hybrid,12.7,21.299999999999997,2019-09-15 11:45:26,Machine Learning Junior
6515,104,Machine Learning,Junior,Ahmedabad,India,Onsite,33.9,62.7,2019-09-15 16:34:06,Machine Learning Junior
9976,105,Product Management,Junior,Pune,India,Hybrid,16.9,25.5,2019-09-15 17:08:20,Product Management Junior
8393,47,MLOps,Mid,Mumbai,India,Remote,31.0,39.4,2019-09-15 22:15:31,MLOps Mid
2972,34,Software Engineering,Mid,Pune,Global,Hybrid,8.0,23.8,2019-09-16 01:35:28,Software Engineering Mid
420,154,Machine Learning,Senior,Jaipur,India,Remote,27.4,49.5,2019-09-16 04:38:26,Machine Learning Senior
5698,79,MLOps,Mid,Pune,India,Onsite,31.1,37.5,2019-09-16 10:20:48,MLOps Mid
9086,33,Machine Learning,Senior,Lucknow,India,Onsite,19.9,44.9,2019-09-16 14:59:24,Machine Learning Senior
599,79,Product Management,Mid,Kochi,India,Hybrid,15.8,32.0,2019-09-16 16:18:04,Product Management Mid
6912,122,Data Engineering,Mid,Indore,India,Remote,8.8,23.9,2019-09-17 13:15:37,Data Engineering Mid
1850,175,DevOps,Junior,Kochi,India,Hybrid,10.7,22.799999999999997,2019-09-17 15:45:53,DevOps Junior
7773,20,Data Engineering,Senior,Chennai,Global,Onsite,31.6,53.7,2019-09-17 16:20:25,Data Engineering Senior
5192,158,Machine Learning,Senior,Gurugram,India,Onsite,34.2,54.300000000000004,2019-09-17 17:25:44,Machine Learning Senior
1764,148,Data Science,Mid,Jaipur,India,Hybrid,36.8,58.0,2019-09-18 23:18:06,Data Science Mid
6981,11,Cybersecurity,Lead,Hyderabad,Global,Hybrid,28.2,54.599999999999994,2019-09-19 17:12:14,Cybersecurity Lead
3213,194,Quality Assurance,Mid,Indore,India,Onsite,26.4,38.9,2019-09-19 22:22:33,Quality Assurance Mid
8631,91,DevOps,Mid,Hyderabad,India,Onsite,33.4,55.9,2019-09-19 23:56:04,DevOps Mid
2308,51,Product Management,Junior,Kolkata,India,Remote,18.1,34.8,2019-09-20 01:46:49,Product Management Junior
3590,109,Data Engineering,Junior,Mumbai,India,Onsite,35.3,43.0,2019-09-20 10:10:39,Data Engineering Junior
8704,102,Data Engineering,Senior,Kolkata,India,Onsite,7.7,13.100000000000001,2019-09-20 15:06:32,Data Engineering Senior
2932,116,Data Engineering,Junior,Pune,India,Hybrid,24.3,51.6,2019-09-21 05:58:13,Data Engineering Junior
7913,11,Data Engineering,Senior,Jaipur,India,Onsite,4.1,21.799999999999997,2019-09-21 09:44:21,Data Engineering Senior
6659,30,Cybersecurity,Manager,Pune,India,Onsite,33.6,42.400000000000006,2019-09-21 20:04:54,Cybersecurity Manager
6362,188,Software Engineering,Senior,Ahmedabad,India,Hybrid,18.5,40.8,2019-09-22 08:15:36,Software Engineering Senior
279,200,Cybersecurity,Junior,Hyderabad,India,Hybrid,33.1,49.900000000000006,2019-09-22 08:46:31,Cybersecurity Junior
4459,35,Quality Assurance,Intern,Kochi,India,Hybrid,14.3,41.900000000000006,2019-09-22 11:38:51,Quality Assurance Intern
7980,75,MLOps,Mid,Indore,India,Hybrid,18.2,31.2,2019-09-22 13:10:01,MLOps Mid
8306,28,Data Science,Junior,Kochi,India,Onsite,26.0,56.0,2019-09-22 20:40:48,Data Science Junior
5570,38,DevOps,Senior,Indore,India,Remote,5.8,34.0,2019-09-22 20:55:02,DevOps Senior
5543,138,Software Engineering,Junior,Lucknow,India,Onsite,27.1,40.8,2019-09-23 00:35:37,Software Engineering Junior
1111,108,Quality Assurance,Senior,Lucknow,India,Hybrid,8.6,33.7,2019-09-23 06:21:06,Quality Assurance Senior
4140,114,Data Science,Junior,Jaipur,India,Onsite,25.4,28.9,2019-09-23 15:19:53,Data Science Junior
9882,54,Cybersecurity,Lead,Lucknow,India,Hybrid,32.4,53.5,2019-09-23 22:57:10,Cybersecurity Lead
1556,43,Machine Learning,Junior,Kochi,India,Onsite,28.2,45.5,2019-09-24 09:36:35,Machine Learning Junior
3508,20,Product Management,Senior,Hyderabad,India,Onsite,29.7,51.8,2019-09-24 16:12:37,Product Management Senior
1896,3,Data Engineering,Senior,Indore,India,Remote,23.5,29.9,2019-09-24 17:16:52,Data Engineering Senior
7385,14,Machine Learning,Mid,Lucknow,India,Hybrid,37.8,56.099999999999994,2019-09-24 18:49:35,Machine Learning Mid
422,49,Machine Learning,Mid,Hyderabad,India,Onsite,30.6,34.800000000000004,2019-09-24 19:11:15,Machine Learning Mid
4720,139,Cybersecurity,Lead,Chennai,India,Hybrid,13.6,24.5,2019-09-25 08:04:47,Cybersecurity Lead
8567,95,Machine Learning,Mid,Lucknow,India,Onsite,19.9,40.2,2019-09-25 11:56:30,Machine Learning Mid
7084,58,Data Engineering,Lead,Jaipur,India,Onsite,17.7,24.299999999999997,2019-09-26 06:41:17,Data Engineering Lead
9173,110,Business Analytics,Senior,Jaipur,India,Remote,15.3,18.6,2019-09-27 04:10:17,Business Analytics Senior
645,26,Quality Assurance,Mid,Gurugram,Global,Onsite,31.3,53.2,2019-09-27 14:24:23,Quality Assurance Mid
8661,43,Cybersecurity,Lead,Bengaluru,India,Onsite,16.3,44.7,2019-09-27 23:18:57,Cybersecurity Lead
6060,51,Machine Learning,Mid,Indore,Global,Onsite,36.6,58.5,2019-09-28 00:18:18,Machine Learning Mid
8344,26,DevOps,Senior,Hyderabad,India,Onsite,12.6,25.7,2019-09-28 08:23:52,DevOps Senior
7970,144,Software Engineering,Mid,Hyderabad,India,Hybrid,33.8,40.5,2019-09-28 10:12:26,Software Engineering Mid
2146,47,Data Science,Mid,Jaipur,India,Hybrid,10.4,16.8,2019-09-28 23:10:41,Data Science Mid
1620,8,Cybersecurity,Senior,Chennai,India,Onsite,4.4,15.4,2019-09-29 02:55:29,Cybersecurity Senior
286,129,Quality Assurance,Senior,Chennai,India,Onsite,21.0,27.7,2019-09-29 11:24:50,Quality Assurance Senior
6122,114,MLOps,Mid,Kolkata,India,Onsite,4.3,27.5,2019-09-29 16:03:50,MLOps Mid
811,100,Cybersecurity,Junior,Gurugram,India,Onsite,34.6,51.0,2019-09-29 18:48:09,Cybersecurity Junior
979,76,Business Analytics,Lead,Ahmedabad,India,Remote,22.4,47.599999999999994,2019-09-30 00:42:25,Business Analytics Lead
8039,186,Data Science,Senior,Pune,India,Onsite,7.2,28.0,2019-09-30 10:00:37,Data Science Senior
1448,117,DevOps,Junior,Kolkata,India,Hybrid,23.5,49.9,2019-09-30 17:14:17,DevOps Junior
7806,153,Cybersecurity,Mid,Mumbai,Global,Onsite,31.2,35.7,2019-09-30 18:22:53,Cybersecurity Mid
7875,37,Business Analytics,Senior,Jaipur,India,Remote,14.3,27.9,2019-10-01 13:14:25,Business Analytics Senior
5002,2,Software Engineering,Mid,Lucknow,India,Onsite,9.6,17.7,2019-10-01 18:03:18,Software Engineering Mid
8531,137,Quality Assurance,Manager,Chennai,India,Onsite,32.4,40.1,2019-10-01 19:45:21,Quality Assurance Manager
778,178,Machine Learning,Mid,Hyderabad,India,Onsite,15.1,17.4,2019-10-02 10:33:57,Machine Learning Mid
4648,187,Cybersecurity,Manager,Hyderabad,India,Onsite,22.8,49.0,2019-10-02 19:48:13,Cybersecurity Manager
8044,2,MLOps,Intern,Noida,India,Onsite,21.3,38.7,2019-10-03 02:37:12,MLOps Intern
863,181,Data Engineering,Manager,Jaipur,India,Remote,6.6,25.700000000000003,2019-10-03 05:05:24,Data Engineering Manager
489,148,Product Management,Senior,Chennai,India,Onsite,30.7,60.5,2019-10-03 11:18:33,Product Management Senior
5869,42,MLOps,Junior,Lucknow,India,Onsite,27.9,45.2,2019-10-03 15:22:16,MLOps Junior
4715,172,Product Management,Senior,Ahmedabad,India,Hybrid,26.6,53.400000000000006,2019-10-03 19:10:42,Product Management Senior
3507,101,Quality Assurance,Lead,Hyderabad,India,Remote,16.2,38.9,2019-10-03 19:58:51,Quality Assurance Lead
8423,188,Business Analytics,Mid,Noida,India,Onsite,18.2,28.799999999999997,2019-10-03 20:09:06,Business Analytics Mid
7104,1,MLOps,Mid,Ahmedabad,India,Onsite,39.5,66.4,2019-10-03 21:08:37,MLOps Mid
1450,191,Quality Assurance,Senior,Lucknow,India,Remote,28.7,43.4,2019-10-04 05:34:53,Quality Assurance Senior
4123,38,Data Engineering,Senior,Hyderabad,India,Hybrid,29.6,52.7,2019-10-04 10:24:38,Data Engineering Senior
7747,93,Software Engineering,Senior,Kolkata,India,Remote,22.1,28.1,2019-10-04 23:38:38,Software Engineering Senior
4956,117,Software Engineering,Senior,Bengaluru,India,Onsite,35.1,41.9,2019-10-05 00:56:01,Software Engineering Senior
1422,71,Data Engineering,Mid,Jaipur,India,Remote,3.6,30.0,2019-10-05 01:56:07,Data Engineering Mid
8179,88,Quality Assurance,Intern,Noida,India,Onsite,36.5,63.6,2019-10-05 04:43:09,Quality Assurance Intern
3287,199,Cybersecurity,Senior,Kochi,India,Onsite,19.8,27.5,2019-10-05 08:10:30,Cybersecurity Senior
4126,92,Cybersecurity,Mid,Kochi,Global,Onsite,25.0,51.8,2019-10-05 09:24:08,Cybersecurity Mid
2116,5,Business Analytics,Mid,Gurugram,India,Hybrid,29.6,36.300000000000004,2019-10-05 10:52:41,Business Analytics Mid
5875,125,Cybersecurity,Mid,Noida,India,Onsite,24.6,35.2,2019-10-05 13:06:35,Cybersecurity Mid
8913,198,Software Engineering,Senior,Lucknow,Global,Hybrid,27.1,54.7,2019-10-05 13:07:04,Software Engineering Senior
297,66,Product Management,Mid,Jaipur,India,Onsite,25.2,42.9,2019-10-05 15:17:00,Product Management Mid
3457,125,Quality Assurance,Senior,Lucknow,India,Onsite,14.8,41.400000000000006,2019-10-05 21:16:51,Quality Assurance Senior
4367,115,Cybersecurity,Junior,Gurugram,India,Hybrid,28.4,44.5,2019-10-06 07:14:35,Cybersecurity Junior
5954,37,Machine Learning,Senior,Indore,India,Hybrid,39.1,62.6,2019-10-06 07:35:04,Machine Learning Senior
802,95,Product Management,Senior,Pune,India,Onsite,38.0,40.1,2019-10-06 13:41:31,Product Management Senior
3403,125,DevOps,Mid,Hyderabad,India,Hybrid,11.7,33.9,2019-10-06 14:06:26,DevOps Mid
726,176,Data Science,Lead,Lucknow,India,Onsite,38.1,58.900000000000006,2019-10-07 03:33:19,Data Science Lead
8317,81,DevOps,Junior,Bengaluru,India,Hybrid,19.2,38.4,2019-10-07 05:27:00,DevOps Junior
5359,161,Business Analytics,Intern,Chennai,India,Hybrid,6.8,12.6,2019-10-07 10:48:21,Business Analytics Intern
6924,177,MLOps,Junior,Hyderabad,India,Hybrid,21.1,27.5,2019-10-07 12:02:19,MLOps Junior
9250,191,MLOps,Mid,Pune,India,Onsite,12.9,31.1,2019-10-08 06:26:03,MLOps Mid
7030,47,Data Engineering,Senior,Noida,India,Remote,9.7,32.7,2019-10-08 17:39:37,Data Engineering Senior
5167,46,Quality Assurance,Senior,Pune,India,Onsite,3.2,22.2,2019-10-09 03:53:58,Quality Assurance Senior
1066,11,MLOps,Mid,Hyderabad,India,Onsite,3.6,18.2,2019-10-09 08:13:21,MLOps Mid
6705,72,Data Science,Mid,Jaipur,India,Onsite,37.4,66.7,2019-10-09 18:18:19,Data Science Mid
5851,194,Cybersecurity,Manager,Bengaluru,India,Remote,31.8,40.1,2019-10-10 10:55:49,Cybersecurity Manager
2984,162,Business Analytics,Mid,Ahmedabad,India,Remote,30.6,52.2,2019-10-10 12:46:52,Business Analytics Mid
3585,38,Product Management,Lead,Kolkata,India,Onsite,19.5,26.4,2019-10-10 14:52:32,Product Management Lead
5766,146,Machine Learning,Mid,Chennai,India,Onsite,12.5,18.7,2019-10-10 20:59:33,Machine Learning Mid
7431,173,Software Engineering,Junior,Chennai,India,Hybrid,23.3,26.400000000000002,2019-10-11 05:15:50,Software Engineering Junior
1340,79,Cybersecurity,Mid,Ahmedabad,India,Remote,3.9,12.4,2019-10-11 09:59:03,Cybersecurity Mid
201,57,Data Science,Mid,Kochi,India,Onsite,27.5,41.8,2019-10-11 11:36:30,Data Science Mid
9884,30,Quality Assurance,Senior,Lucknow,India,Hybrid,20.8,26.5,2019-10-11 11:48:12,Quality Assurance Senior
1968,9,Data Science,Manager,Mumbai,India,Hybrid,14.3,35.7,2019-10-12 00:55:47,Data Science Manager
9434,37,Cybersecurity,Lead,Kochi,India,Remote,24.4,34.5,2019-10-12 04:22:11,Cybersecurity Lead
6771,110,Cybersecurity,Mid,Gurugram,India,Onsite,5.8,14.899999999999999,2019-10-12 13:13:38,Cybersecurity Mid
2827,102,DevOps,Senior,Ahmedabad,India,Onsite,27.0,40.6,2019-10-13 00:58:18,DevOps Senior
4392,10,Product Management,Junior,Ahmedabad,India,Onsite,26.7,37.9,2019-10-13 04:49:47,Product Management Junior
7569,142,DevOps,Junior,Gurugram,India,Remote,5.8,28.400000000000002,2019-10-13 10:06:07,DevOps Junior
1055,136,Data Science,Junior,Kochi,India,Onsite,5.0,30.7,2019-10-13 14:27:22,Data Science Junior
4312,9,Software Engineering,Mid,Bengaluru,India,Onsite,9.0,24.0,2019-10-13 19:06:35,Software Engineering Mid
3667,8,Data Engineering,Mid,Gurugram,India,Remote,16.8,38.0,2019-10-14 09:17:32,Data Engineering Mid
9928,160,DevOps,Junior,Kochi,India,Remote,4.5,20.9,2019-10-14 13:14:00,DevOps Junior
8905,137,Software Engineering,Lead,Ahmedabad,India,Hybrid,27.6,46.6,2019-10-14 13:57:25,Software Engineering Lead
2263,199,MLOps,Mid,Chennai,India,Hybrid,8.1,35.1,2019-10-14 22:39:07,MLOps Mid
5612,75,Cybersecurity,Junior,Hyderabad,India,Onsite,14.7,39.599999999999994,2019-10-15 05:21:27,Cybersecurity Junior
1934,44,Data Science,Senior,Pune,India,Remote,7.5,11.0,2019-10-15 13:51:51,Data Science Senior
5796,35,Machine Learning,Senior,Lucknow,India,Hybrid,24.5,30.6,2019-10-15 17:21:00,Machine Learning Senior
6365,160,MLOps,Mid,Indore,India,Hybrid,30.5,50.6,2019-10-15 23:37:29,MLOps Mid
5986,156,Quality Assurance,Senior,Pune,India,Hybrid,3.3,25.0,2019-10-16 03:01:00,Quality Assurance Senior
1459,190,Data Engineering,Lead,Ahmedabad,Global,Remote,10.8,31.400000000000002,2019-10-16 14:31:15,Data Engineering Lead
2081,102,Software Engineering,Mid,Pune,India,Onsite,22.0,34.8,2019-10-16 17:31:44,Software Engineering Mid
9294,184,Product Management,Junior,Gurugram,Global,Onsite,39.4,53.099999999999994,2019-10-16 23:58:54,Product Management Junior
5487,8,Data Science,Lead,Mumbai,India,Hybrid,5.8,17.3,2019-10-17 09:37:38,Data Science Lead
8360,133,Data Science,Mid,Jaipur,Global,Onsite,15.8,24.4,2019-10-17 14:00:05,Data Science Mid
7845,152,Software Engineering,Junior,Bengaluru,India,Onsite,33.4,40.4,2019-10-17 15:07:49,Software Engineering Junior
2253,188,Product Management,Senior,Lucknow,India,Onsite,35.6,59.6,2019-10-17 21:47:21,Product Management Senior
6781,153,Quality Assurance,Senior,Bengaluru,India,Remote,23.4,29.799999999999997,2019-10-17 23:05:57,Quality Assurance Senior
8443,197,Software Engineering,Senior,Chennai,India,Onsite,6.4,18.3,2019-10-18 01:26:02,Software Engineering Senior
428,6,Quality Assurance,Mid,Pune,India,Onsite,28.0,34.5,2019-10-18 03:58:38,Quality Assurance Mid
438,112,Quality Assurance,Mid,Ahmedabad,India,Hybrid,37.1,47.1,2019-10-18 04:55:34,Quality Assurance Mid
9563,75,Business Analytics,Junior,Bengaluru,India,Hybrid,37.8,65.5,2019-10-18 05:09:42,Business Analytics Junior
2024,53,Data Science,Senior,Noida,India,Remote,31.3,34.6,2019-10-18 07:38:40,Data Science Senior
1390,184,Cybersecurity,Intern,Indore,India,Onsite,36.9,39.3,2019-10-18 07:46:43,Cybersecurity Intern
8381,45,MLOps,Mid,Indore,Global,Onsite,24.8,32.7,2019-10-18 10:56:15,MLOps Mid
5645,162,DevOps,Lead,Gurugram,India,Onsite,34.8,47.3,2019-10-18 21:30:51,DevOps Lead
4785,58,Product Management,Mid,Gurugram,India,Onsite,25.8,50.6,2019-10-19 01:50:12,Product Management Mid
4022,69,Cybersecurity,Mid,Kolkata,Global,Hybrid,28.0,43.9,2019-10-19 05:23:48,Cybersecurity Mid
2701,150,Business Analytics,Intern,Jaipur,India,Remote,18.5,20.8,2019-10-19 06:42:34,Business Analytics Intern
3629,51,Quality Assurance,Junior,Jaipur,India,Onsite,31.9,56.099999999999994,2019-10-19 09:36:15,Quality Assurance Junior
193,95,Cybersecurity,Lead,Kochi,India,Remote,3.8,33.4,2019-10-19 15:04:06,Cybersecurity Lead
3423,51,Business Analytics,Manager,Jaipur,India,Onsite,20.4,41.7,2019-10-20 05:30:44,Business Analytics Manager
1022,87,MLOps,Mid,Kochi,India,Remote,23.7,29.2,2019-10-20 09:13:49,MLOps Mid
1596,116,Data Engineering,Lead,Lucknow,India,Remote,20.5,40.0,2019-10-20 12:10:41,Data Engineering Lead
2979,176,DevOps,Mid,Hyderabad,Global,Remote,3.8,20.0,2019-10-20 14:04:48,DevOps Mid
6336,149,Data Science,Mid,Noida,Global,Onsite,23.2,49.3,2019-10-21 10:04:53,Data Science Mid
1660,28,Cybersecurity,Intern,Jaipur,India,Hybrid,17.2,34.0,2019-10-21 13:30:47,Cybersecurity Intern
2987,61,Quality Assurance,Mid,Kochi,India,Remote,27.7,41.0,2019-10-21 17:46:24,Quality Assurance Mid
7749,18,Machine Learning,Junior,Noida,Global,Onsite,32.8,49.4,2019-10-21 18:53:08,Machine Learning Junior
1284,62,Product Management,Senior,Mumbai,India,Hybrid,3.2,18.3,2019-10-22 00:51:46,Product Management Senior
5900,194,Machine Learning,Senior,Kolkata,India,Onsite,24.3,48.5,2019-10-22 01:37:56,Machine Learning Senior
5512,185,Software Engineering,Lead,Noida,India,Hybrid,38.7,67.4,2019-10-22 06:25:40,Software Engineering Lead
