employee_id,attrition_date,reason,rejoin_eligibility
25467,2020-11-02 12:39:09,Better Offer,0
9091,2021-08-13 12:46:19,Better Offer,0
20480,2022-08-24 23:44:44,Better Offer,1
1220,2023-03-25 13:44:18,Personal,0
8044,2024-04-21 01:51:50,Performance,0
5556,2024-03-10 13:29:04,Higher Studies,1
38896,2024-06-20 18:10:17,Personal,1
25951,2025-01-19 23:52:14,Better Offer,1
32147,2024-06-06 03:44:46,Higher Studies,1
3870,2025-01-29 15:26:04,Personal,0
37191,2020-01-18 17:26:12,Personal,1
26495,2024-06-22 11:11:14,Better Offer,0
15483,2023-07-31 22:17:14,Personal,1
35487,2024-02-03 18:49:33,Better Offer,1
27466,2021-03-11 09:25:14,Performance,0
36102,2023-12-07 07:43:18,Personal,0
31171,2021-12-15 03:14:58,Better Offer,0
10023,2024-04-25 07:13:42,Performance,0
33667,2021-05-30 01:14:03,Higher Studies,0
7152,2021-03-29 16:59:26,Higher Studies,0
10601,2020-04-19 13:01:05,Better Offer,0
2880,2022-02-01 03:00:27,Higher Studies,1
15770,2020-08-16 02:40:49,Performance,0
39910,2024-12-30 15:59:01,Better Offer,0
15535,2025-06-19 12:38:44,Higher Studies,0
18568,2022-11-22 11:46:09,Performance,1
569,2025-06-06 01:45:50,Performance,0
19256,2022-07-10 14:45:31,Higher Studies,0
15774,2023-12-14 02:56:14,Higher Studies,0
27594,2019-09-15 00:58:53,Better Offer,0
6552,2022-11-04 12:09:20,Better Offer,0
15393,2023-12-13 08:20:57,Personal,0
16381,2024-11-25 07:38:04,Better Offer,0
32257,2024-12-15 05:00:07,Better Offer,0
35260,2023-04-07 15:26:28,Higher Studies,0
35818,2022-06-01 15:32:37,Better Offer,1
41978,2019-07-30 23:34:21,Health,0
18271,2024-07-17 23:50:40,Better Offer,0
41119,2024-04-05 08:04:34,Personal,1
42555,2024-05-08 04:45:01,Better Offer,0
19605,2025-05-29 10:10:59,Relocation,0
22604,2025-09-06 01:28:56,Personal,1
32428,2021-04-28 20:29:01,Performance,0
6995,2024-03-01 14:09:59,Better Offer,1
30775,2024-12-20 06:54:10,Relocation,0
19474,2023-07-08 20:21:08,Higher Studies,0
34163,2025-10-10 02:33:52,Personal,0
40876,2019-12-21 22:37:50,Personal,0
41088,2024-10-23 03:28:05,Better Offer,0
23798,2023-01-27 00:22:12,Personal,0
15213,2023-08-07 06:35:19,Better Offer,0
3007,2022-03-22 04:09:11,Personal,0
19192,2019-08-07 01:41:33,Better Offer,0
41229,2022-04-30 12:45:26,Better Offer,0
14233,2021-06-10 20:51:30,Personal,0
41969,2021-10-09 19:31:08,Relocation,0
23419,2025-04-13 06:05:38,Relocation,1
35621,2023-11-17 07:40:43,Better Offer,0
18714,2021-09-19 21:13:02,Performance,1
17545,2023-06-18 10:29:28,Higher Studies,1
39568,2021-10-08 21:22:54,Better Offer,0
14852,2021-02-21 15:20:44,Personal,0
27499,2025-10-18 17:35:56,Personal,0
17437,2021-01-28 02:46:11,Higher Studies,0
30867,2020-02-04 16:12:25,Better Offer,1
34779,2021-03-09 20:32:04,Performance,1
43102,2025-04-29 02:47:57,Better Offer,1
23179,2024-01-13 05:44:33,Better Offer,1
26044,2023-09-12 20:19:08,Health,1
21372,2021-08-30 05:37:08,Better Offer,1
28053,2022-05-25 16:54:05,Better Offer,0
1175,2019-11-10 04:01:33,Personal,0
4142,2020-02-15 15:55:08,Better Offer,0
18191,2022-01-06 22:40:36,Better Offer,1
16385,2023-03-05 05:38:24,Personal,1
28724,2020-08-14 18:07:20,Health,1
18793,2024-01-30 01:43:34,Better Offer,0
8124,2019-10-07 05:58:03,Better Offer,0
13933,2023-12-03 02:59:25,Better Offer,0
25163,2021-06-23 18:16:41,Better Offer,0
14388,2023-04-08 17:10:11,Better Offer,0
31786,2020-09-01 13:52:21,Health,1
29177,2020-08-21 11:12:09,Performance,0
41921,2020-12-23 22:39:51,Higher Studies,0
12391,2025-07-01 07:14:24,Higher Studies,1
39616,2025-07-11 11:40:18,Better Offer,0
26893,2020-04-12 03:54:15,Relocation,1
31800,2023-03-20 04:43:02,Better Offer,0
30464,2021-02-12 03:48:23,Better Offer,0
38684,2020-06-25 00:47:19,Better Offer,1
42478,2020-12-15 06:09:37,Better Offer,0
15706,2024-01-14 02:31:34,Higher Studies,0
30433,2022-03-26 02:50:01,Relocation,1
15397,2023-07-04 06:15:02,Relocation,0
18643,2024-09-27 14:09:17,Better Offer,0
24141,2022-04-25 07:50:27,Performance,0
6160,2021-09-26 16:47:23,Better Offer,1
9179,2022-05-09 20:32:03,Higher Studies,0
17335,2025-05-25 14:39:19,Health,0
36488,2022-09-13 09:59:52,Personal,1
43182,2019-10-07 12:07:09,Higher Studies,0
9937,2020-04-17 02:19:02,Performance,1
35552,2022-03-05 20:04:28,Better Offer,1
29368,2020-06-29 21:46:59,Relocation,1
26436,2021-05-31 12:11:03,Higher Studies,1
18459,2021-09-08 16:42:33,Relocation,1
8984,2025-05-12 22:31:03,Better Offer,1
19028,2024-07-20 15:41:28,Relocation,1
1445,2020-10-04 15:49:29,Better Offer,0
26686,2020-09-11 03:50:43,Better Offer,1
6482,2020-05-07 19:41:52,Better Offer,0
33369,2019-07-26 22:59:21,Personal,0
18494,2021-03-05 18:52:00,Performance,0
39394,2020-12-19 09:41:10,Better Offer,0
39621,2019-12-22 16:28:34,Personal,0
33679,2020-01-17 04:15:17,Better Offer,0
6086,2025-01-13 14:11:28,Relocation,0
31737,2021-02-03 06:02:10,Performance,0
23600,2023-10-31 16:28:21,Better Offer,0
33195,2023-04-16 12:22:49,Better Offer,0
6850,2022-09-06 23:13:22,Better Offer,1
39128,2025-05-02 12:51:42,Performance,0
40212,2025-03-22 10:03:16,Performance,0
22493,2024-10-29 20:44:59,Better Offer,1
30490,2022-10-26 14:49:37,Performance,0
10086,2024-08-10 14:51:06,Higher Studies,0
14708,2020-06-03 13:35:29,Better Offer,0
10206,2019-08-10 07:06:35,Performance,0
28595,2024-11-01 17:13:56,Better Offer,0
21598,2020-04-07 13:14:42,Better Offer,1
36753,2022-04-28 13:53:08,Personal,0
36184,2023-10-09 03:22:17,Better Offer,1
18536,2025-07-16 08:20:50,Better Offer,0
37700,2020-10-11 19:28:16,Better Offer,0
17848,2025-08-02 00:12:54,Personal,1
23376,2025-10-12 00:57:36,Better Offer,1
37462,2019-12-07 22:27:17,Personal,0
40102,2024-03-20 08:35:17,Better Offer,0
13675,2023-01-20 00:01:40,Personal,1
39678,2020-04-11 02:58:26,Better Offer,1
36313,2022-10-21 15:13:54,Better Offer,0
5087,2024-04-30 01:54:44,Better Offer,0
28503,2025-07-07 21:41:38,Performance,0
22208,2023-03-11 21:57:02,Performance,0
33512,2020-04-16 07:07:10,Performance,0
12441,2021-06-10 11:13:41,Health,0
24029,2023-12-09 22:51:58,Better Offer,0
17144,2019-07-01 08:29:19,Relocation,0
16746,2025-05-06 05:55:57,Higher Studies,0
37049,2023-05-30 01:06:28,Better Offer,0
39464,2022-02-05 07:33:06,Better Offer,0
27398,2020-12-07 15:03:39,Better Offer,0
7308,2020-05-03 13:06:48,Performance,0
11290,2019-10-29 10:47:37,Performance,1
32373,2025-06-26 10:57:52,Personal,1
36249,2022-03-11 04:51:12,Higher Studies,1
21772,2022-11-30 21:12:47,Performance,1
28636,2022-05-20 11:38:14,Better Offer,0
17637,2023-07-31 12:31:00,Personal,0
28510,2022-11-13 08:01:28,Performance,0
32621,2023-02-02 09:32:48,Personal,0
10403,2022-02-02 07:24:11,Relocation,0
4514,2025-05-27 22:12:17,Better Offer,0
15707,2023-07-17 01:44:07,Performance,0
41735,2019-09-10 09:01:32,Relocation,0
28981,2024-05-13 19:14:17,Better Offer,0
26883,2025-04-25 07:58:04,Better Offer,0
17552,2024-11-10 04:44:42,Relocation,0
4632,2022-04-14 16:41:24,Relocation,0
35032,2021-09-26 14:15:51,Performance,1
9160,2020-09-04 01:38:27,Better Offer,0
34329,2025-06-14 09:50:38,Higher Studies,0
34800,2022-03-03 00:47:02,Better Offer,0
36708,2025-06-10 11:28:55,Better Offer,0
20578,2024-04-18 19:10:52,Relocation,0
1229,2021-02-12 13:12:35,Personal,0
528,2020-05-01 13:56:46,Better Offer,0
27765,2021-12-21 10:35:20,Higher Studies,0
15147,2022-04-26 21:07:43,Higher Studies,0
41256,2020-08-28 04:06:03,Better Offer,0
25699,2020-11-12 06:21:46,Performance,0
35847,2022-09-25 13:15:17,Better Offer,0
18575,2025-09-25 02:10:36,Better Offer,1
4513,2023-11-15 09:48:17,Health,0
31927,2024-07-15 17:29:55,Better Offer,0
27429,2023-10-16 02:56:49,Relocation,0
27129,2023-12-22 11:39:01,Personal,0
1988,2020-09-07 03:38:48,Better Offer,0
28966,2019-07-26 00:02:05,Higher Studies,0
2155,2020-02-08 00:46:58,Better Offer,0
33603,2021-04-12 07:07:49,Better Offer,0
14153,2021-08-13 06:07:06,Better Offer,1
2602,2025-06-06 12:21:28,Better Offer,0
7395,2023-06-07 08:18:25,Better Offer,0
38739,2022-09-09 15:11:17,Higher Studies,0
15197,2020-10-01 17:34:03,Better Offer,1
33124,2024-07-12 12:02:51,Personal,0
38107,2021-02-14 18:41:42,Higher Studies,0
29437,2023-06-18 05:11:32,Better Offer,0
39372,2020-01-28 06:13:24,Better Offer,0
33151,2020-01-27 05:48:54,Health,0
3883,2024-03-04 14:45:07,Better Offer,0
1577,2024-09-15 17:20:04,Better Offer,1
1265,2020-11-07 07:23:56,Relocation,0
35344,2020-01-31 11:16:44,Performance,0
13704,2025-10-19 13:57:06,Personal,0
28022,2022-12-09 14:54:05,Personal,0
36608,2023-08-26 09:35:05,Performance,1
2122,2024-02-13 03:51:44,Relocation,0
26773,2019-08-30 05:16:06,Better Offer,0
27928,2021-02-28 10:30:17,Better Offer,0
17313,2020-11-03 17:25:07,Relocation,0
36935,2019-08-23 03:12:13,Health,0
35890,2024-06-07 03:23:53,Higher Studies,1
19092,2024-04-27 00:56:53,Performance,0
35995,2021-05-06 01:17:45,Better Offer,0
31988,2023-02-10 01:04:18,Health,0
15201,2023-07-18 09:50:21,Relocation,0
20288,2023-12-15 17:50:11,Better Offer,0
1038,2025-08-24 02:06:52,Higher Studies,1
14126,2022-08-08 08:02:54,Personal,0
6655,2024-04-15 21:14:50,Performance,0
36947,2019-08-11 21:42:56,Better Offer,1
41249,2021-10-07 23:22:14,Better Offer,1
28689,2025-08-13 08:18:33,Better Offer,0
41131,2025-04-30 18:29:53,Health,0
30045,2022-10-04 06:48:07,Higher Studies,0
33326,2020-06-19 02:52:14,Higher Studies,1
26854,2024-11-29 15:58:19,Performance,0
39393,2022-09-13 19:48:19,Better Offer,1
28305,2024-09-22 09:07:07,Performance,1
38085,2023-12-20 08:37:07,Better Offer,0
1794,2020-10-05 12:20:18,Personal,0
31785,2024-07-24 19:39:13,Better Offer,1
18945,2024-07-19 07:41:13,Relocation,0
37303,2023-12-15 14:20:58,Better Offer,0
6070,2024-06-07 20:28:47,Health,0
35124,2025-07-29 21:55:08,Better Offer,0
6488,2025-08-25 17:27:06,Relocation,0
17169,2024-09-13 13:51:40,Better Offer,0
20123,2020-03-23 16:53:06,Better Offer,1
21593,2024-07-29 16:51:07,Personal,1
14036,2022-01-19 13:57:24,Relocation,0
24414,2025-03-06 21:40:33,Better Offer,0
26496,2023-01-11 20:27:50,Health,0
24226,2025-10-23 03:33:20,Health,0
35368,2023-09-10 17:48:24,Better Offer,0
6057,2023-04-03 09:46:10,Better Offer,0
10914,2020-06-27 07:09:00,Better Offer,1
38676,2020-06-27 10:22:17,Better Offer,1
27306,2021-07-17 14:41:07,Better Offer,1
27982,2021-06-07 07:45:23,Health,0
41130,2021-10-19 23:10:21,Better Offer,1
28686,2020-04-17 03:36:02,Performance,0
21709,2025-10-13 17:26:34,Better Offer,1
25428,2021-08-13 23:48:28,Relocation,0
32142,2021-12-08 15:42:56,Higher Studies,0
29726,2024-05-06 18:49:59,Performance,0
837,2022-04-28 20:40:58,Better Offer,1
18150,2022-07-07 21:36:19,Health,0
8583,2022-05-03 02:42:47,Better Offer,0
38884,2024-02-25 16:50:53,Performance,0
9588,2021-10-15 05:52:45,Better Offer,0
29103,2024-01-04 01:24:36,Better Offer,0
41331,2022-09-24 03:14:08,Higher Studies,0
11363,2024-06-26 08:50:43,Personal,1
11507,2024-01-21 12:18:02,Better Offer,0
34911,2023-07-01 08:12:15,Performance,0
41250,2022-03-14 03:06:25,Better Offer,0
16296,2024-05-03 13:15:59,Health,0
7558,2021-08-24 18:50:22,Better Offer,1
9240,2023-03-24 10:57:17,Better Offer,1
3356,2024-06-17 21:59:10,Health,0
37780,2023-10-24 03:16:22,Higher Studies,1
32085,2024-02-17 02:29:49,Better Offer,1
988,2021-03-14 14:58:06,Performance,0
31757,2020-01-24 01:42:17,Better Offer,0
17701,2024-04-23 11:48:28,Better Offer,0
12282,2020-08-20 01:17:57,Better Offer,0
26285,2022-04-24 02:05:09,Relocation,1
35768,2021-09-19 14:00:41,Health,0
36217,2025-02-22 13:52:19,Relocation,0
25672,2024-07-07 08:23:19,Performance,0
30622,2021-02-25 15:49:49,Personal,0
6704,2025-05-20 17:49:48,Personal,0
7806,2025-10-03 19:51:50,Better Offer,0
40438,2024-06-12 20:58:06,Better Offer,1
34897,2020-11-11 17:14:30,Relocation,0
1421,2020-02-19 07:40:34,Performance,0
13699,2021-04-06 19:09:04,Health,1
817,2023-10-04 12:35:57,Performance,1
28011,2021-08-29 17:50:47,Higher Studies,0
13421,2024-03-19 17:18:02,Performance,1
32276,2025-07-31 19:24:39,Relocation,0
1890,2019-09-05 12:11:37,Performance,0
8052,2021-07-16 09:16:02,Personal,0
21557,2023-08-28 18:01:57,Better Offer,1
4874,2020-06-28 04:12:00,Performance,0
13813,2022-05-30 16:44:44,Higher Studies,1
14941,2020-04-16 04:30:47,Better Offer,0
7229,2022-06-15 13:06:46,Performance,0
6855,2020-06-28 10:36:21,Health,0
42837,2022-06-05 14:34:30,Relocation,0
23696,2020-05-15 10:23:18,Better Offer,1
35244,2024-01-08 22:06:10,Better Offer,1
39053,2020-02-28 14:07:42,Personal,1
28187,2024-10-14 18:10:20,Better Offer,0
28693,2023-01-05 15:32:10,Personal,1
20435,2022-12-21 21:56:06,Better Offer,0
9739,2023-09-26 20:47:57,Better Offer,1
33827,2023-01-11 06:56:10,Personal,1
31151,2023-03-11 07:02:52,Higher Studies,1
37816,2019-12-01 09:04:54,Better Offer,0
40803,2019-08-31 20:58:07,Better Offer,0
32982,2021-02-15 11:19:26,Higher Studies,0
5141,2024-09-13 05:53:47,Personal,1
2098,2024-09-23 20:12:49,Better Offer,0
940,2019-08-17 03:23:07,Better Offer,0
39239,2024-01-15 07:01:49,Relocation,1
11317,2021-04-01 19:49:32,Better Offer,0
26076,2021-06-02 06:52:03,Better Offer,0
28914,2022-11-21 05:24:27,Performance,1
19396,2022-03-07 17:36:46,Higher Studies,0
36392,2025-10-31 13:34:10,Higher Studies,0
4603,2024-09-28 19:59:51,Higher Studies,0
19749,2021-03-04 16:48:31,Higher Studies,0
12426,2020-01-15 18:43:27,Personal,0
24858,2021-04-20 10:22:15,Higher Studies,0
36229,2023-11-08 13:06:08,Personal,0
16971,2021-05-07 16:07:55,Performance,1
31869,2025-05-20 19:43:52,Performance,0
8404,2022-08-18 23:34:55,Better Offer,1
32144,2023-02-07 19:24:40,Higher Studies,0
17073,2024-11-20 06:21:32,Relocation,0
24158,2024-11-30 07:48:19,Better Offer,0
34471,2025-06-19 15:13:12,Personal,0
30261,2020-05-03 20:29:15,Performance,0
13711,2019-07-09 17:41:07,Health,0
1939,2020-01-17 14:13:28,Better Offer,0
32330,2021-04-23 17:53:21,Relocation,1
7888,2020-04-05 05:36:12,Better Offer,0
36615,2023-01-02 01:53:25,Better Offer,0
42130,2025-09-01 16:04:03,Personal,0
1977,2023-11-23 20:58:13,Higher Studies,0
40558,2021-07-09 17:58:07,Better Offer,0
28492,2019-10-22 23:36:51,Better Offer,0
4445,2025-06-21 15:19:40,Relocation,0
1095,2025-01-05 13:24:32,Relocation,0
41474,2021-03-02 01:10:24,Relocation,0
40685,2025-03-11 06:54:12,Personal,0
17016,2025-09-30 00:43:12,Better Offer,0
26206,2022-09-15 07:35:30,Relocation,0
31636,2022-04-27 15:12:05,Relocation,0
32012,2022-09-12 12:50:25,Relocation,1
11472,2020-12-22 12:03:05,Better Offer,1
42512,2020-05-11 17:55:11,Higher Studies,1
10713,2021-03-17 20:00:21,Personal,0
12756,2019-08-31 11:04:10,Health,0
32908,2023-10-07 16:28:22,Higher Studies,1
40281,2022-01-22 06:14:02,Higher Studies,1
20349,2019-12-04 04:26:16,Better Offer,1
25716,2025-07-03 15:50:12,Relocation,1
43081,2024-09-24 19:43:10,Performance,0
2979,2022-09-18 07:55:52,Personal,0
443,2025-05-16 21:44:10,Relocation,0
35157,2025-05-13 19:29:47,Better Offer,0
28700,2025-08-22 08:13:35,Health,0
15130,2025-03-21 16:42:52,Personal,0
32716,2019-07-12 02:33:48,Personal,0
38406,2020-04-07 21:35:02,Relocation,0
6660,2021-06-23 12:38:24,Higher Studies,0
16900,2022-06-17 12:45:35,Relocation,1
22407,2021-10-15 01:48:24,Higher Studies,0
39334,2022-07-09 04:56:00,Relocation,0
27599,2024-08-10 21:20:26,Performance,0
6908,2024-10-16 08:06:28,Better Offer,1
16615,2022-05-26 05:08:42,Health,0
29211,2022-03-05 14:57:50,Performance,0
9900,2025-08-08 13:27:51,Performance,0
33865,2025-01-30 18:19:44,Better Offer,0
16955,2022-03-21 11:22:06,Personal,0
15784,2021-04-16 00:33:05,Better Offer,0
40897,2021-03-31 16:18:08,Health,0
9319,2019-09-26 15:52:49,Relocation,0
13589,2020-01-04 18:24:22,Health,0
5598,2024-04-20 03:02:46,Performance,0
33835,2025-02-05 23:42:31,Performance,0
38894,2021-04-18 10:00:07,Better Offer,0
14942,2019-12-09 11:56:20,Relocation,1
34531,2021-10-13 19:07:05,Higher Studies,1
6018,2019-08-08 15:00:32,Better Offer,0
38026,2024-02-22 10:15:51,Better Offer,0
9768,2022-10-23 07:33:55,Higher Studies,0
6957,2020-12-15 06:41:31,Better Offer,0
8775,2021-11-14 16:31:40,Personal,1
22426,2020-07-12 12:55:15,Better Offer,0
7832,2021-09-11 17:07:32,Better Offer,1
19245,2019-09-04 06:57:27,Better Offer,1
9993,2022-08-15 09:17:06,Personal,0
31047,2024-07-22 18:45:55,Personal,0
20986,2025-01-09 09:18:09,Better Offer,0
6800,2021-08-05 12:37:27,Better Offer,0
30842,2022-08-31 12:25:50,Better Offer,0
33460,2021-10-25 15:20:59,Better Offer,0
14694,2024-06-14 05:38:26,Performance,1
16870,2020-08-12 02:18:42,Better Offer,0
6533,2019-12-30 18:31:26,Higher Studies,1
4250,2021-08-12 09:32:47,Higher Studies,0
2286,2022-05-14 12:55:27,Performance,0
15478,2022-01-25 01:33:28,Better Offer,0
21562,2019-08-02 23:03:15,Better Offer,1
36352,2022-06-10 20:51:38,Better Offer,1
26870,2022-10-28 10:19:10,Higher Studies,0
41139,2022-01-10 23:08:47,Relocation,0
12489,2021-03-30 10:41:55,Performance,0
9120,2019-09-09 16:02:11,Personal,1
3606,2020-02-26 11:17:41,Better Offer,1
40469,2020-12-27 06:13:02,Relocation,0
146,2023-12-21 04:42:35,Personal,0
29137,2022-02-24 13:12:03,Better Offer,1
40829,2022-08-14 09:57:17,Better Offer,0
10429,2022-04-12 13:28:05,Better Offer,0
14622,2020-12-01 13:18:43,Better Offer,0
14648,2025-01-04 06:39:41,Performance,1
32987,2025-03-17 10:04:28,Relocation,0
24471,2022-02-09 19:42:03,Higher Studies,0
13122,2024-07-31 05:05:18,Better Offer,0
11973,2019-10-08 08:54:56,Higher Studies,1
18120,2023-08-10 23:45:24,Performance,0
34110,2023-02-03 11:48:29,Personal,0
18226,2025-03-06 21:12:14,Better Offer,0
2760,2020-10-08 20:32:02,Performance,0
36690,2020-09-28 20:29:53,Personal,0
27768,2024-07-23 06:32:51,Personal,0
11685,2024-10-01 18:51:41,Better Offer,0
23023,2022-05-03 23:35:21,Better Offer,1
32855,2022-09-05 19:43:58,Relocation,0
3821,2023-01-27 12:11:07,Relocation,1
19117,2021-01-10 02:27:12,Better Offer,0
8708,2021-09-07 03:56:06,Performance,0
37033,2019-11-08 02:50:38,Better Offer,0
27046,2020-01-07 10:45:32,Better Offer,0
24984,2022-10-14 14:59:51,Relocation,0
7028,2021-06-24 01:30:11,Performance,1
31490,2022-08-31 06:34:27,Better Offer,0
42454,2022-03-14 10:13:42,Better Offer,0
798,2020-10-13 09:45:37,Better Offer,1
36834,2021-02-23 23:46:42,Personal,0
37646,2025-03-10 05:09:05,Better Offer,0
33297,2022-10-03 22:26:09,Personal,1
33139,2021-08-30 17:15:26,Better Offer,0
21406,2025-03-18 14:12:02,Better Offer,1
17056,2019-09-03 10:50:20,Higher Studies,1
22723,2023-04-04 07:32:31,Personal,0
41790,2021-02-23 04:20:23,Better Offer,0
4120,2022-10-11 09:52:39,Performance,1
41269,2024-10-09 04:27:08,Higher Studies,0
12854,2020-04-11 11:23:01,Better Offer,1
20691,2024-06-02 20:42:38,Relocation,0
42601,2022-01-29 09:18:54,Relocation,0
222,2023-10-19 23:11:38,Better Offer,1
28681,2020-11-08 01:00:01,Better Offer,0
3516,2021-01-07 06:45:13,Better Offer,1
13414,2019-12-23 01:59:15,Higher Studies,1
6134,2022-04-04 15:15:02,Personal,1
14273,2021-04-21 09:05:49,Better Offer,0
31749,2020-04-25 19:23:31,Better Offer,0
7738,2020-09-28 13:58:11,Health,0
22989,2022-11-18 02:45:25,Better Offer,0
27688,2020-09-02 11:40:47,Better Offer,0
24805,2020-04-13 08:30:11,Better Offer,0
5914,2024-11-23 13:58:29,Performance,0
41618,2022-08-26 03:32:17,Higher Studies,0
3228,2023-01-17 21:43:46,Personal,1
24349,2023-05-16 05:51:55,Performance,1
32685,2024-11-24 03:54:02,Better Offer,0
27443,2023-12-08 20:08:20,Better Offer,0
16173,2024-04-22 07:05:28,Better Offer,0
980,2022-04-29 13:47:30,Higher Studies,0
13106,2021-06-03 08:22:09,Health,0
26825,2023-07-04 22:33:52,Better Offer,0
26929,2024-12-07 17:51:05,Better Offer,1
18679,2024-06-28 17:13:48,Better Offer,1
9357,2024-09-01 02:50:39,Better Offer,0
30766,2025-09-05 10:44:49,Personal,0
38800,2025-06-27 14:53:25,Health,1
38991,2023-06-27 01:46:22,Better Offer,0
4648,2023-03-11 19:30:41,Better Offer,0
12802,2024-09-05 22:55:59,Relocation,0
26940,2025-06-15 07:10:54,Personal,0
30724,2021-05-19 09:41:15,Performance,0
17756,2020-11-10 02:04:53,Better Offer,0
36721,2021-10-13 13:14:55,Higher Studies,0
17188,2023-06-04 00:14:34,Health,0
29492,2025-05-02 13:08:46,Higher Studies,0
12110,2021-07-07 07:18:06,Better Offer,0
35677,2022-06-09 04:54:13,Relocation,0
6858,2022-03-29 23:33:00,Higher Studies,1
27008,2019-07-05 06:05:03,Better Offer,0
26759,2023-10-23 07:14:04,Personal,0
38640,2022-12-17 09:01:41,Better Offer,1
26557,2023-01-08 22:36:05,Higher Studies,1
20054,2023-12-19 06:07:40,Better Offer,1
37190,2024-03-09 07:23:27,Higher Studies,0
16032,2021-04-15 05:17:46,Relocation,1
24641,2023-09-08 00:21:35,Better Offer,0
40135,2020-07-28 08:09:35,Performance,0
24733,2020-02-25 01:21:15,Better Offer,0
6547,2024-02-05 20:13:00,Better Offer,1
11467,2019-09-19 17:31:28,Personal,0
18391,2020-04-30 20:44:16,Personal,1
39854,2021-02-22 05:46:19,Higher Studies,1
38069,2025-09-22 14:50:15,Higher Studies,1
1292,2021-11-13 15:36:53,Performance,0
26107,2024-09-02 22:00:09,Relocation,0
32756,2025-01-23 09:03:40,Higher Studies,0
9550,2023-04-11 10:29:00,Relocation,1
1507,2021-06-13 12:26:25,Better Offer,0
1579,2021-10-02 13:24:38,Better Offer,0
18587,2020-06-27 08:14:42,Higher Studies,0
10080,2023-03-14 16:05:22,Personal,0
14338,2020-05-08 12:33:55,Better Offer,0
33459,2021-08-19 03:25:39,Relocation,0
31839,2022-10-01 22:42:53,Performance,0
29984,2020-03-12 22:30:48,Better Offer,1
31415,2020-03-31 12:03:16,Better Offer,0
31690,2021-07-04 20:26:04,Better Offer,0
43053,2019-07-01 17:17:34,Better Offer,0
27548,2020-08-26 08:30:06,Personal,0
18655,2024-02-01 22:46:47,Performance,1
26305,2024-07-03 20:08:44,Better Offer,1
