interview_id,application_id,round,score,outcome,interview_date
1956,367562,Screening,9.66,Rejected,2019-09-20 11:45:14
103114,165406,Screening,3.48,Advanced,2019-09-20 12:05:32
36194,274035,Technical 1,6.15,Advanced,2019-09-20 12:20:45
169256,255799,Technical 1,6.77,Offered,2019-09-20 12:22:32
192677,230780,Screening,8.56,Advanced,2019-09-20 12:30:52
182381,213851,Screening,5.63,Rejected,2019-09-20 12:38:46
95760,216740,Screening,3.65,Rejected,2019-09-20 12:55:09
53725,199879,Technical 2,9.18,Advanced,2019-09-20 13:32:53
14362,100466,Technical 2,0.85,Offered,2019-09-20 13:56:27
140697,192323,Screening,1.29,Rejected,2019-09-20 14:00:42
84144,67406,Managerial,3.56,Rejected,2019-09-20 14:01:28
137989,264543,Screening,4.05,Advanced,2019-09-20 14:43:54
73644,301419,HR,7.91,Rejected,2019-09-20 15:14:53
109421,366381,Screening,6.97,Rejected,2019-09-20 15:21:49
137920,111519,Technical 2,3.16,Advanced,2019-09-20 16:52:19
53134,199594,Technical 1,6.21,Rejected,2019-09-20 16:57:03
59605,164722,Technical 1,4.21,Rejected,2019-09-20 17:05:22
60981,304776,Technical 1,7.74,Advanced,2019-09-20 17:09:52
150385,292364,Technical 2,9.44,Offered,2019-09-20 17:13:25
135069,377507,Technical 1,3.24,Advanced,2019-09-20 17:41:51
1100,81532,Screening,1.09,Rejected,2019-09-20 17:43:23
128760,167508,Technical 2,6.24,Rejected,2019-09-20 17:44:59
96797,375520,Technical 1,6.04,Rejected,2019-09-20 17:48:37
45106,257770,Technical 1,5.48,Advanced,2019-09-20 17:53:58
93111,47349,Screening,6.79,Advanced,2019-09-20 18:31:21
170513,227451,Screening,2.37,Rejected,2019-09-20 19:02:55
55702,40878,Technical 2,5.37,Advanced,2019-09-20 19:26:20
170438,379862,Technical 2,9.18,Offered,2019-09-20 19:27:00
151061,315433,Screening,5.23,Rejected,2019-09-20 20:31:11
120303,34142,Technical 2,6.82,Offered,2019-09-20 20:51:00
108457,370881,Managerial,8.87,Rejected,2019-09-20 21:23:51
127155,188046,Screening,4.79,Rejected,2019-09-20 21:52:20
117690,321588,Screening,7.31,Advanced,2019-09-20 21:58:25
113963,316261,Managerial,5.17,Rejected,2019-09-20 22:30:32
95296,239783,Screening,0.55,Rejected,2019-09-20 22:50:59
118399,343741,Screening,2.85,Rejected,2019-09-20 22:54:52
16249,280766,Screening,9.47,Rejected,2019-09-20 23:11:37
196174,298027,Technical 2,9.11,Rejected,2019-09-20 23:17:54
38387,297875,Screening,1.26,Rejected,2019-09-20 23:18:49
192067,330270,Technical 1,2.52,Advanced,2019-09-20 23:21:19
61632,217351,Technical 2,2.78,Rejected,2019-09-20 23:31:27
189607,61776,Technical 1,7.4,Advanced,2019-09-20 23:31:56
153682,322585,Technical 2,6.24,Rejected,2019-09-21 00:09:37
140782,124221,Screening,8.99,Advanced,2019-09-21 00:09:39
74039,220274,Screening,4.26,Rejected,2019-09-21 00:57:21
64185,246242,HR,2.38,Advanced,2019-09-21 01:01:09
60142,79429,Technical 1,2.16,Offered,2019-09-21 01:16:39
75102,106923,HR,9.49,Advanced,2019-09-21 01:59:42
32843,6625,Screening,7.97,Rejected,2019-09-21 02:02:57
114393,270423,Technical 1,9.32,Advanced,2019-09-21 02:04:14
160337,191487,Screening,5.77,Rejected,2019-09-21 02:23:48
114823,369061,Technical 1,5.64,Advanced,2019-09-21 02:26:38
40399,84093,Screening,6.53,On Hold,2019-09-21 03:09:43
49960,248458,Technical 1,5.88,Rejected,2019-09-21 03:17:40
45716,80376,Managerial,6.15,Advanced,2019-09-21 03:42:59
48009,5915,Screening,6.36,Offered,2019-09-21 03:57:31
151652,296858,Technical 1,1.82,Advanced,2019-09-21 03:59:42
71006,218632,Technical 1,1.98,Offered,2019-09-21 04:06:03
186951,47045,Technical 1,5.71,Advanced,2019-09-21 04:26:01
7768,7201,Screening,2.8,Rejected,2019-09-21 05:06:11
14065,12560,Managerial,1.66,Rejected,2019-09-21 05:22:41
152536,135426,Screening,1.94,Advanced,2019-09-21 05:28:37
6935,225515,Technical 1,9.23,Rejected,2019-09-21 06:01:46
127404,333349,Screening,2.13,Advanced,2019-09-21 06:02:37
88957,189821,Screening,1.86,Rejected,2019-09-21 06:21:16
60809,1882,Screening,7.82,Advanced,2019-09-21 06:26:08
137589,196526,Technical 1,2.48,Advanced,2019-09-21 06:32:48
61426,248827,Screening,7.26,Advanced,2019-09-21 06:47:48
193012,162164,Managerial,7.75,On Hold,2019-09-21 07:12:30
92554,361404,Technical 1,7.95,Offered,2019-09-21 07:21:06
16357,98961,Technical 2,1.7,Advanced,2019-09-21 07:23:59
162074,182559,Screening,9.76,Rejected,2019-09-21 08:34:02
37407,29566,Technical 1,9.77,Rejected,2019-09-21 09:15:26
108645,264466,Screening,3.11,Rejected,2019-09-21 09:26:03
145817,83267,HR,7.37,Rejected,2019-09-21 09:38:50
173324,282706,HR,3.1,Rejected,2019-09-21 09:48:15
10888,385838,Technical 2,8.05,Rejected,2019-09-21 10:14:31
155418,248220,Technical 2,5.03,Rejected,2019-09-21 10:37:38
22236,268221,Technical 1,9.09,Advanced,2019-09-21 10:45:31
69076,340884,Technical 2,9.89,Rejected,2019-09-21 11:03:17
163234,60137,Technical 1,8.65,Rejected,2019-09-21 11:29:39
65016,197209,Technical 1,5.79,Offered,2019-09-21 11:33:11
120186,268642,Screening,3.8,Rejected,2019-09-21 12:10:30
127169,71659,Technical 1,8.81,Offered,2019-09-21 12:23:50
92410,383858,Technical 2,1.56,Rejected,2019-09-21 12:44:48
138221,364359,Technical 2,2.64,Offered,2019-09-21 13:02:13
63524,233816,Screening,0.12,Advanced,2019-09-21 13:12:43
32808,166306,Technical 2,3.07,Advanced,2019-09-21 13:27:38
43660,193762,HR,7.76,Advanced,2019-09-21 13:36:44
188942,69266,Technical 2,4.27,Advanced,2019-09-21 13:43:22
184940,376350,Technical 2,6.31,Advanced,2019-09-21 13:43:49
4277,104051,Technical 1,2.63,Rejected,2019-09-21 14:14:24
116879,254292,Technical 1,1.2,On Hold,2019-09-21 15:15:54
12862,397296,Technical 1,3.05,Advanced,2019-09-21 15:16:44
126639,231433,Technical 2,1.14,Rejected,2019-09-21 15:25:24
74321,205577,HR,6.42,Rejected,2019-09-21 15:44:25
181685,96344,Technical 1,3.97,Rejected,2019-09-21 16:17:17
195454,65373,Technical 1,5.53,Advanced,2019-09-21 16:31:34
53005,245594,Technical 1,9.59,Advanced,2019-09-21 16:46:09
104886,374260,Technical 1,7.31,Rejected,2019-09-21 16:47:19
171340,377919,Technical 1,4.05,Advanced,2019-09-21 16:50:42
140591,251226,Technical 1,1.35,On Hold,2019-09-21 17:05:18
121989,117819,Technical 2,0.54,Offered,2019-09-21 17:31:55
81115,313088,Managerial,4.57,Advanced,2019-09-21 17:33:52
180080,215467,Technical 2,5.5,Rejected,2019-09-21 17:34:25
68477,354852,Technical 2,5.53,On Hold,2019-09-21 17:58:58
110363,45723,Technical 1,5.05,Rejected,2019-09-21 18:16:14
197321,40032,Screening,0.6,Advanced,2019-09-21 18:16:46
170156,378546,HR,6.68,Advanced,2019-09-21 18:37:40
163702,37948,Technical 1,6.9,Advanced,2019-09-21 18:40:37
148019,83773,Technical 2,5.58,Advanced,2019-09-21 19:11:31
126138,197438,HR,1.33,Advanced,2019-09-21 19:15:32
98995,283255,HR,0.79,Offered,2019-09-21 19:37:48
46762,259642,Technical 1,3.74,Advanced,2019-09-21 19:39:56
30542,219479,Screening,6.9,Advanced,2019-09-21 19:47:16
140524,245993,Screening,8.33,Advanced,2019-09-21 19:56:44
34667,362437,Technical 2,2.31,Advanced,2019-09-21 20:10:43
159989,75904,Technical 2,0.95,Offered,2019-09-21 20:22:46
37919,9310,Technical 1,2.4,Advanced,2019-09-21 21:02:19
171043,43931,Managerial,4.38,Rejected,2019-09-21 21:09:22
49515,169786,Technical 2,5.46,Rejected,2019-09-21 21:22:47
69710,244563,Screening,2.39,Rejected,2019-09-21 21:33:46
183053,331646,Screening,1.5,Advanced,2019-09-21 21:58:06
90870,323171,Technical 1,6.38,Rejected,2019-09-21 21:59:22
123986,195500,Technical 1,7.49,Advanced,2019-09-21 22:06:52
75373,139292,Managerial,9.73,Rejected,2019-09-21 22:07:55
135610,105441,Managerial,9.76,Advanced,2019-09-21 22:22:50
88320,106345,Technical 1,8.88,Advanced,2019-09-21 23:13:40
64156,365701,Technical 1,6.02,Advanced,2019-09-21 23:17:18
135717,294632,Technical 1,1.86,Advanced,2019-09-22 00:52:21
152192,229174,Screening,9.96,Rejected,2019-09-22 01:03:58
152795,399462,Managerial,3.24,Offered,2019-09-22 01:09:00
80242,62652,Screening,1.67,Offered,2019-09-22 01:18:06
39608,140173,Technical 2,3.7,Advanced,2019-09-22 01:33:45
34011,397888,Technical 1,3.67,Advanced,2019-09-22 01:34:31
134221,150103,Managerial,6.03,Offered,2019-09-22 01:39:39
44606,352494,Technical 1,8.71,Advanced,2019-09-22 01:53:59
68858,192668,HR,5.7,Rejected,2019-09-22 02:06:15
17752,218469,Technical 2,5.23,Rejected,2019-09-22 02:24:42
180958,382134,Managerial,8.59,Rejected,2019-09-22 02:35:05
52239,42953,Screening,1.78,Offered,2019-09-22 02:36:22
152069,197903,Technical 1,8.46,Rejected,2019-09-22 02:50:32
58182,333434,Technical 2,5.57,Rejected,2019-09-22 02:54:39
48168,33135,Screening,9.94,Rejected,2019-09-22 04:38:51
177090,43748,Technical 2,5.38,Offered,2019-09-22 04:44:46
46635,396927,Technical 1,2.01,Offered,2019-09-22 04:45:15
72783,238545,Screening,8.71,Offered,2019-09-22 04:57:59
83789,396185,Technical 2,8.26,Rejected,2019-09-22 05:10:28
179815,25007,Technical 1,5.88,Advanced,2019-09-22 05:47:34
128667,132547,Technical 2,9.15,Advanced,2019-09-22 05:49:38
111910,139979,HR,1.54,Rejected,2019-09-22 05:56:23
74465,291552,Screening,2.99,Rejected,2019-09-22 06:00:31
98393,383648,Screening,2.72,Rejected,2019-09-22 06:03:41
90376,361581,Screening,6.04,Rejected,2019-09-22 06:11:11
193479,283725,Screening,5.67,Rejected,2019-09-22 06:16:48
162138,245204,Technical 1,2.02,Advanced,2019-09-22 06:26:55
84435,177908,Screening,1.11,Rejected,2019-09-22 06:45:15
151007,166411,Technical 1,4.54,Advanced,2019-09-22 06:57:23
114617,18476,Technical 2,9.34,Advanced,2019-09-22 07:08:53
42709,210658,Managerial,7.79,Advanced,2019-09-22 08:05:51
54291,319783,HR,3.71,Advanced,2019-09-22 08:45:53
128262,302743,Screening,7.41,Rejected,2019-09-22 09:05:38
6894,34681,Screening,2.96,Advanced,2019-09-22 09:09:16
107562,246571,Technical 1,9.06,Offered,2019-09-22 09:12:07
184332,142708,Technical 1,0.57,Rejected,2019-09-22 09:14:25
7995,250040,Screening,8.37,Rejected,2019-09-22 09:20:11
115932,331891,Screening,4.26,Offered,2019-09-22 09:30:15
22476,383577,Screening,6.19,Advanced,2019-09-22 09:42:25
151650,228076,Screening,4.74,Rejected,2019-09-22 09:56:25
178438,143040,HR,1.41,Advanced,2019-09-22 10:01:02
168437,215382,Screening,5.62,Offered,2019-09-22 10:13:48
100022,245223,Screening,8.97,Advanced,2019-09-22 10:29:52
84935,367685,Technical 1,4.47,Advanced,2019-09-22 10:32:18
85350,327127,Screening,5.11,Advanced,2019-09-22 10:39:47
30085,76,Screening,1.34,Advanced,2019-09-22 10:59:07
79536,2022,Screening,7.61,Advanced,2019-09-22 12:00:44
51977,22194,Screening,5.73,Rejected,2019-09-22 12:36:22
172941,133379,Technical 2,1.74,Offered,2019-09-22 12:39:25
120387,315069,Technical 2,9.18,Advanced,2019-09-22 12:47:20
115990,243460,Managerial,2.33,Rejected,2019-09-22 12:54:42
174233,369964,Technical 1,1.47,Rejected,2019-09-22 13:11:03
107297,318749,Screening,6.43,Rejected,2019-09-22 13:15:31
11898,116015,Screening,1.14,Rejected,2019-09-22 13:18:49
175759,128770,Technical 1,5.12,Rejected,2019-09-22 13:24:32
123532,331398,Screening,4.62,Advanced,2019-09-22 13:28:28
63543,399342,Screening,5.11,Offered,2019-09-22 13:34:09
132553,235449,Screening,1.25,Advanced,2019-09-22 13:42:49
54262,44093,HR,0.9,Rejected,2019-09-22 13:46:55
140442,315730,Screening,3.16,Rejected,2019-09-22 14:35:15
13974,25245,Technical 1,2.64,Advanced,2019-09-22 14:38:40
13892,27859,Technical 1,5.51,Offered,2019-09-22 14:45:20
153796,28997,Technical 1,3.43,On Hold,2019-09-22 15:14:54
152123,148941,Screening,9.17,Advanced,2019-09-22 15:21:34
22461,62660,Screening,3.35,Offered,2019-09-22 16:17:19
186809,140850,Screening,7.22,On Hold,2019-09-22 16:22:03
58782,264897,Technical 1,2.48,Advanced,2019-09-22 16:58:20
58428,214633,Technical 1,0.3,Offered,2019-09-22 17:20:57
148694,145202,Technical 1,1.61,Advanced,2019-09-22 18:14:21
79665,109730,Managerial,8.13,Advanced,2019-09-22 18:16:52
30302,16267,Screening,0.07,Advanced,2019-09-22 18:17:30
152969,397925,Technical 2,8.51,Advanced,2019-09-22 18:19:59
82598,254064,Technical 2,4.6,Rejected,2019-09-22 18:42:37
85727,387407,Screening,5.14,Advanced,2019-09-22 18:48:12
139543,342011,Screening,5.41,Rejected,2019-09-22 18:50:11
154641,34811,Technical 2,3.2,Offered,2019-09-22 18:56:09
123948,121689,Technical 1,6.62,Rejected,2019-09-22 19:20:44
54759,26743,Managerial,6.45,Advanced,2019-09-22 20:14:08
69111,40791,Screening,9.06,Offered,2019-09-22 20:18:03
725,15561,Technical 1,9.97,Advanced,2019-09-22 20:18:11
41068,187218,Technical 2,1.34,Advanced,2019-09-22 20:32:49
160908,241129,Technical 1,3.2,Advanced,2019-09-22 20:47:53
189213,52237,Technical 1,7.86,Advanced,2019-09-22 20:55:19
129897,23465,Screening,4.58,Rejected,2019-09-22 21:19:57
44862,158174,Technical 2,3.38,Rejected,2019-09-22 21:27:37
78081,341887,Technical 1,8.57,Offered,2019-09-22 22:07:54
102972,80075,Technical 2,1.9,Advanced,2019-09-22 22:12:26
54015,199606,Technical 1,4.99,Advanced,2019-09-22 22:41:58
157521,30014,Technical 1,0.04,Rejected,2019-09-22 23:06:44
84219,81208,Screening,8.3,Rejected,2019-09-22 23:35:41
47316,352555,Managerial,5.32,Rejected,2019-09-23 00:25:10
68487,161922,HR,0.92,Advanced,2019-09-23 00:34:59
118690,326250,Technical 2,3.91,Offered,2019-09-23 00:41:28
106913,291208,Screening,1.97,Rejected,2019-09-23 00:57:19
14607,102471,Technical 1,7.64,Offered,2019-09-23 01:07:21
31321,143829,Technical 1,9.03,Advanced,2019-09-23 01:50:25
31877,30394,Screening,3.42,Rejected,2019-09-23 02:11:04
7653,86479,Technical 2,7.16,Offered,2019-09-23 02:17:47
21359,105786,Managerial,0.86,Rejected,2019-09-23 02:28:46
158651,332891,Technical 1,4.0,Offered,2019-09-23 03:06:53
137610,229003,HR,7.82,Advanced,2019-09-23 03:49:00
8482,2293,Screening,2.55,Rejected,2019-09-23 04:23:37
54072,209495,Technical 2,5.65,On Hold,2019-09-23 04:58:50
113795,133995,Screening,0.68,Rejected,2019-09-23 05:08:28
10317,219205,Screening,0.05,On Hold,2019-09-23 05:24:02
134374,140752,Technical 1,1.21,Rejected,2019-09-23 05:26:32
133066,7448,Screening,7.83,Offered,2019-09-23 05:26:52
153745,273820,Technical 1,3.34,Offered,2019-09-23 06:36:22
142473,75843,Screening,7.3,Rejected,2019-09-23 06:37:18
190507,258880,Screening,1.69,Rejected,2019-09-23 06:53:05
86012,110662,Technical 2,7.53,On Hold,2019-09-23 07:06:32
25238,209061,Technical 1,8.31,Advanced,2019-09-23 07:36:28
76181,321625,Technical 1,1.87,Advanced,2019-09-23 07:39:33
58138,81362,Screening,5.06,Advanced,2019-09-23 07:43:43
123131,41763,Managerial,9.35,Advanced,2019-09-23 08:18:00
24342,44415,Screening,6.08,Rejected,2019-09-23 08:22:38
151178,173267,Managerial,3.49,On Hold,2019-09-23 09:27:58
40461,183961,Screening,4.23,On Hold,2019-09-23 09:40:34
16336,70027,Managerial,9.65,Advanced,2019-09-23 09:43:29
132652,91156,Screening,2.48,Rejected,2019-09-23 10:00:19
47802,126463,Screening,9.03,Rejected,2019-09-23 10:59:09
26105,159080,Managerial,0.15,Advanced,2019-09-23 11:05:34
18062,351470,Technical 2,9.58,Advanced,2019-09-23 11:08:50
134568,186191,Managerial,1.63,Rejected,2019-09-23 11:12:31
113578,150,Technical 1,8.99,Rejected,2019-09-23 11:42:23
196880,4726,Technical 2,9.62,Rejected,2019-09-23 12:10:55
78154,298293,Screening,0.79,Rejected,2019-09-23 12:12:15
74730,260992,Managerial,5.97,Advanced,2019-09-23 12:35:22
94820,398612,Technical 1,1.45,Advanced,2019-09-23 12:49:41
192846,237425,Technical 1,1.49,Advanced,2019-09-23 12:56:26
146339,172966,Technical 2,3.08,Rejected,2019-09-23 13:04:11
35067,250415,Technical 1,3.0,Rejected,2019-09-23 13:26:38
108632,217755,HR,3.98,Rejected,2019-09-23 13:41:46
142571,30727,Technical 2,2.53,Advanced,2019-09-23 13:44:31
177452,397234,Technical 2,7.69,Offered,2019-09-23 14:16:16
75801,265510,Screening,5.49,Rejected,2019-09-23 15:07:30
116367,111147,Managerial,5.82,Rejected,2019-09-23 15:07:54
135844,309707,Screening,8.71,Offered,2019-09-23 15:14:20
93031,356672,Technical 1,2.41,Advanced,2019-09-23 15:22:18
74791,292435,Technical 1,0.9,Rejected,2019-09-23 15:44:57
42481,37593,Technical 1,9.67,Rejected,2019-09-23 16:12:14
118126,326687,Screening,3.65,Rejected,2019-09-23 16:45:13
6711,108523,HR,5.7,Rejected,2019-09-23 16:49:53
69889,154820,Technical 1,4.64,Rejected,2019-09-23 17:29:42
52782,201490,Technical 1,9.74,On Hold,2019-09-23 17:47:31
42788,381923,Technical 1,0.21,Advanced,2019-09-23 17:56:32
40644,58751,Technical 1,9.52,Advanced,2019-09-23 18:02:17
197640,300729,Screening,6.73,Offered,2019-09-23 18:07:47
102259,30504,Screening,4.39,Offered,2019-09-23 18:14:59
17495,302427,Screening,2.41,Rejected,2019-09-23 18:48:43
57158,10098,Screening,2.12,Advanced,2019-09-23 18:51:26
46866,6337,Technical 1,6.91,On Hold,2019-09-23 18:58:02
123586,124768,Technical 1,4.12,Rejected,2019-09-23 18:58:15
28197,331456,Technical 2,8.79,Rejected,2019-09-23 19:10:59
115269,70827,Technical 1,9.78,Advanced,2019-09-23 19:37:40
152470,118058,Technical 1,4.07,Advanced,2019-09-23 19:43:53
51947,140375,Technical 2,2.4,Rejected,2019-09-23 19:51:32
22192,288670,Managerial,5.48,Offered,2019-09-23 20:02:08
26543,15555,Technical 1,2.29,Rejected,2019-09-23 20:25:02
162610,273766,Screening,5.14,Offered,2019-09-23 20:50:35
61940,158677,Screening,0.15,Rejected,2019-09-23 21:05:12
57537,138534,Screening,8.81,Rejected,2019-09-23 21:22:52
15850,124666,Screening,6.75,Advanced,2019-09-23 21:41:35
78261,183141,Screening,1.86,Rejected,2019-09-23 21:49:26
121198,236985,Technical 1,6.18,Advanced,2019-09-23 21:53:50
189766,16994,Managerial,5.43,Advanced,2019-09-23 22:23:32
196409,233693,Technical 2,7.95,Advanced,2019-09-23 22:40:08
15942,224673,Screening,4.55,On Hold,2019-09-23 23:15:54
170470,356763,Screening,8.18,Rejected,2019-09-24 01:46:39
95763,263176,Screening,3.3,Rejected,2019-09-24 01:52:32
32415,46770,Technical 2,8.26,On Hold,2019-09-24 02:46:55
147158,113803,Managerial,0.13,Advanced,2019-09-24 02:51:33
154677,69553,Screening,7.25,Advanced,2019-09-24 02:56:05
82706,154834,Technical 2,9.94,Rejected,2019-09-24 02:59:57
119075,340610,Managerial,7.97,Offered,2019-09-24 03:08:31
86290,97733,Technical 1,8.43,Advanced,2019-09-24 03:11:32
59544,143424,Screening,9.61,Rejected,2019-09-24 03:53:06
25990,204977,Screening,7.19,Rejected,2019-09-24 04:05:13
144658,34824,Screening,0.45,Advanced,2019-09-24 04:19:39
97901,161958,Screening,6.13,Advanced,2019-09-24 04:37:38
5610,249270,Technical 2,7.29,Rejected,2019-09-24 04:53:05
121993,13728,Technical 1,1.53,Rejected,2019-09-24 04:54:40
160950,322944,Technical 1,2.29,Advanced,2019-09-24 05:01:08
116768,26040,HR,6.12,Rejected,2019-09-24 05:35:49
48605,106453,HR,2.33,Advanced,2019-09-24 05:43:01
95858,30512,Screening,1.21,Rejected,2019-09-24 06:04:51
115499,356381,Managerial,2.42,On Hold,2019-09-24 07:51:41
161373,226546,Screening,9.25,Rejected,2019-09-24 08:07:18
189706,114853,Screening,3.87,Rejected,2019-09-24 09:01:46
198971,136601,HR,1.49,Rejected,2019-09-24 09:37:34
126069,39411,Technical 1,9.8,On Hold,2019-09-24 09:39:29
68935,170026,Technical 2,3.08,Advanced,2019-09-24 09:40:50
169900,371776,Screening,1.04,Advanced,2019-09-24 09:55:48
106526,329947,Technical 1,7.7,Rejected,2019-09-24 09:58:20
95403,345768,Technical 2,5.45,Offered,2019-09-24 10:02:42
118971,321621,Managerial,5.31,On Hold,2019-09-24 10:22:31
89736,54874,Technical 2,2.4,Rejected,2019-09-24 10:50:13
176917,185856,Technical 1,1.14,Rejected,2019-09-24 10:56:29
100367,291435,Technical 1,9.79,Offered,2019-09-24 11:04:48
194076,70026,Technical 1,4.22,Rejected,2019-09-24 11:13:52
51433,49117,HR,1.43,Rejected,2019-09-24 11:26:35
132941,207232,Screening,9.01,Rejected,2019-09-24 11:42:14
93862,306719,HR,0.13,Advanced,2019-09-24 11:46:48
164867,46623,Technical 1,0.88,Offered,2019-09-24 12:11:36
65872,124423,Managerial,2.1,Advanced,2019-09-24 12:11:43
27550,390233,Technical 1,2.93,Rejected,2019-09-24 12:19:18
197616,181969,Technical 1,9.13,Rejected,2019-09-24 12:26:15
184108,297068,Screening,2.81,Rejected,2019-09-24 13:28:13
47156,165780,Screening,1.23,On Hold,2019-09-24 13:44:56
46669,192738,Screening,0.51,Rejected,2019-09-24 14:01:26
115774,184084,Screening,5.33,Advanced,2019-09-24 14:17:28
116660,320108,Technical 2,1.94,Rejected,2019-09-24 14:27:16
87228,36469,Screening,7.43,On Hold,2019-09-24 15:23:13
138829,107668,Technical 1,4.09,Offered,2019-09-24 15:24:46
32484,187778,Technical 1,5.55,Rejected,2019-09-24 15:31:45
127664,68480,Technical 1,5.85,Rejected,2019-09-24 15:31:53
52378,4534,Screening,1.37,Rejected,2019-09-24 15:41:06
3145,243998,Screening,3.81,Advanced,2019-09-24 15:41:54
134761,25809,Technical 1,4.25,Rejected,2019-09-24 15:54:48
85514,170484,Managerial,2.94,Rejected,2019-09-24 16:19:31
155314,117348,Screening,5.18,On Hold,2019-09-24 16:22:14
193130,70877,Screening,1.6,Rejected,2019-09-24 16:30:11
165853,280224,Screening,6.77,Rejected,2019-09-24 16:33:07
21181,177438,Technical 1,8.14,On Hold,2019-09-24 16:36:24
75777,211979,Technical 1,10.0,Offered,2019-09-24 16:53:06
89141,373891,Screening,0.67,On Hold,2019-09-24 16:59:41
72104,359611,Technical 2,0.35,Advanced,2019-09-24 18:37:40
162710,42204,HR,5.33,Rejected,2019-09-24 18:50:44
172263,238036,HR,6.14,Advanced,2019-09-24 19:03:52
26266,218184,Screening,3.54,Offered,2019-09-24 19:23:29
