employee_id,review_period,rating,promotion_reco_score,kudos_received
3931,2021-04-01,3,0.6,8
3931,2022-01-01,5,0.3,3
3932,2025-10-01,4,0.42,4
3932,2024-04-01,4,0.09,11
3932,2022-07-01,2,0.17,8
3933,2025-10-01,3,0.2,13
3934,2024-04-01,4,0.14,7
3934,2023-04-01,5,0.2,14
3934,2022-04-01,5,0.92,12
3934,2020-04-01,1,0.66,0
3935,2021-10-01,3,0.43,9
3935,2020-04-01,4,0.56,6
3935,2024-10-01,2,0.93,8
3935,2023-07-01,5,0.74,3
3936,2023-04-01,4,0.55,2
3937,2025-01-01,5,0.46,4
3938,2022-01-01,5,0.91,7
3938,2025-10-01,2,0.93,8
3938,2021-10-01,4,0.22,0
3939,2025-07-01,4,0.25,12
3939,2024-01-01,3,0.36,1
3939,2022-01-01,5,0.21,12
3940,2019-07-01,3,0.67,10
3940,2024-04-01,2,0.19,13
3940,2022-01-01,3,0.77,0
3940,2025-10-01,4,0.19,13
3940,2022-10-01,3,0.28,12
3941,2025-07-01,4,1.0,1
3941,2023-01-01,5,0.28,7
3941,2022-10-01,3,0.45,5
3941,2024-01-01,3,0.31,9
3942,2024-01-01,4,0.64,4
3942,2025-01-01,4,0.7,9
3943,2021-10-01,1,0.56,3
3943,2022-10-01,5,0.36,11
3943,2024-07-01,5,0.09,13
3943,2020-10-01,3,0.65,5
3944,2021-04-01,3,0.95,2
3944,2024-10-01,3,0.23,11
3944,2024-01-01,4,0.36,6
3945,2023-10-01,2,0.02,6
3946,2020-01-01,4,0.22,12
3946,2022-07-01,2,0.67,3
3946,2025-07-01,5,0.86,6
3947,2021-07-01,3,0.22,9
3947,2025-07-01,4,0.84,0
3947,2023-04-01,4,0.76,4
3947,2024-01-01,3,0.52,11
3948,2023-04-01,3,0.82,4
3948,2025-04-01,4,0.48,4
3948,2024-01-01,5,0.55,2
3949,2023-07-01,1,0.52,14
3949,2021-01-01,3,0.17,1
3949,2022-04-01,5,0.28,5
3949,2025-10-01,3,0.64,7
3950,2020-10-01,3,0.43,12
3950,2022-10-01,2,0.25,14
3950,2024-01-01,5,0.38,13
3950,2023-04-01,1,0.67,0
3950,2024-07-01,3,0.56,9
3951,2020-04-01,4,0.92,12
3952,2021-10-01,3,0.7,14
3953,2024-10-01,5,0.37,7
3953,2022-01-01,4,0.31,9
3953,2024-07-01,4,0.59,0
3954,2022-07-01,3,0.46,6
3954,2024-01-01,3,0.07,13
3954,2020-04-01,4,0.78,10
3954,2023-07-01,3,0.96,8
3955,2025-04-01,5,0.93,2
3956,2023-10-01,5,0.97,5
3957,2023-10-01,4,0.83,4
3958,2021-01-01,3,0.87,2
3958,2024-04-01,3,0.16,11
3958,2024-10-01,1,0.53,13
3959,2025-01-01,4,0.73,9
3959,2020-04-01,5,0.46,4
3959,2023-10-01,1,0.96,4
3960,2022-01-01,1,0.64,11
3960,2020-04-01,2,0.72,2
3960,2021-07-01,4,0.49,7
3961,2024-04-01,4,0.81,1
3961,2022-04-01,4,0.5,7
3961,2022-10-01,2,0.87,0
3962,2024-01-01,4,0.87,7
3963,2021-04-01,3,0.05,6
3963,2025-01-01,1,0.26,5
3963,2023-04-01,4,0.47,14
3963,2025-07-01,4,0.93,7
3963,2024-01-01,3,0.73,14
3964,2020-10-01,4,0.18,13
3965,2024-07-01,5,0.15,1
3965,2020-10-01,4,0.14,13
3965,2020-01-01,3,0.68,10
3965,2021-07-01,2,0.12,9
3965,2025-07-01,3,0.22,5
3966,2019-07-01,4,0.24,3
3966,2022-04-01,3,0.82,5
3966,2025-07-01,3,0.46,11
3966,2023-07-01,3,0.68,6
3966,2020-01-01,4,0.59,14
3967,2022-07-01,4,0.04,4
3967,2022-10-01,5,0.4,4
3967,2020-10-01,3,0.93,4
3968,2025-04-01,5,0.21,9
3968,2022-04-01,3,0.28,6
3969,2020-10-01,5,0.34,12
3969,2022-07-01,3,0.36,11
3969,2025-10-01,3,0.45,8
3970,2025-07-01,2,0.39,5
3970,2020-01-01,3,0.76,8
3971,2019-07-01,3,0.95,7
3971,2025-07-01,4,0.32,10
3971,2021-01-01,3,0.25,10
3971,2023-07-01,3,0.92,5
3971,2025-10-01,4,0.2,7
3972,2021-01-01,3,0.87,6
3972,2024-07-01,4,0.96,2
3972,2025-07-01,4,0.93,1
3972,2024-10-01,1,0.83,11
3972,2025-10-01,3,0.55,13
3973,2021-04-01,3,0.54,11
3973,2020-07-01,3,0.46,9
3973,2021-01-01,1,0.41,0
3973,2025-07-01,3,0.75,3
3973,2020-01-01,1,0.59,10
3974,2023-07-01,4,0.47,2
3974,2021-10-01,3,0.85,13
3974,2022-10-01,3,0.45,11
3975,2023-10-01,4,0.79,7
3975,2021-07-01,4,0.83,4
3975,2024-10-01,4,0.29,11
3976,2024-04-01,3,0.75,9
3977,2024-10-01,3,0.29,7
3977,2019-07-01,3,0.34,6
3978,2023-01-01,1,0.18,11
3978,2023-04-01,3,0.77,7
3979,2020-01-01,3,0.37,4
3979,2021-10-01,1,0.35,8
3979,2021-04-01,3,0.16,5
3979,2021-01-01,2,0.14,0
3979,2024-01-01,3,0.53,11
3980,2025-10-01,2,0.02,8
3981,2019-07-01,3,0.41,14
3981,2025-07-01,5,0.25,6
3981,2019-10-01,4,0.41,12
3981,2022-04-01,4,0.63,3
3982,2025-10-01,2,0.41,12
3982,2020-04-01,4,0.48,5
3982,2021-01-01,4,0.59,5
3983,2025-04-01,1,0.83,9
3983,2022-07-01,1,0.08,2
3984,2025-01-01,4,0.4,0
3985,2021-07-01,3,0.23,4
3986,2024-07-01,3,0.45,6
3987,2024-04-01,5,0.77,9
3987,2025-10-01,5,0.47,0
3987,2020-04-01,5,0.61,13
3988,2022-10-01,2,0.82,3
3988,2020-07-01,3,0.66,3
3989,2023-07-01,4,0.22,9
3989,2020-01-01,3,0.34,9
3990,2024-07-01,4,0.87,11
3991,2024-10-01,3,0.94,13
3991,2025-10-01,3,0.35,4
3991,2022-04-01,4,0.12,11
3991,2019-07-01,3,0.03,12
3991,2025-07-01,2,0.85,4
3992,2025-07-01,3,0.49,10
3993,2020-04-01,4,0.52,1
3993,2021-07-01,3,0.99,10
3993,2021-10-01,3,0.8,3
3994,2025-07-01,5,0.93,6
3994,2022-10-01,3,0.22,12
3995,2024-04-01,5,0.5,4
3996,2020-10-01,3,0.62,14
3996,2025-10-01,3,0.02,13
3996,2023-01-01,4,0.86,8
3996,2021-04-01,3,0.01,6
3997,2024-04-01,4,0.45,1
3997,2021-04-01,5,0.17,8
3997,2022-10-01,2,0.64,12
3998,2022-07-01,3,0.09,11
3998,2025-10-01,3,0.67,9
3998,2024-01-01,3,0.66,10
3998,2021-10-01,4,0.82,6
3999,2019-10-01,4,0.44,10
3999,2023-07-01,3,0.87,4
3999,2020-10-01,1,0.68,6
3999,2022-01-01,3,0.72,4
4000,2024-10-01,3,0.56,7
4001,2022-01-01,3,0.44,14
4002,2024-04-01,3,0.37,9
4002,2023-07-01,4,0.01,4
4003,2024-10-01,2,0.49,11
4003,2020-04-01,3,0.87,6
4004,2024-04-01,2,0.18,8
4005,2020-01-01,3,0.12,2
4005,2025-01-01,2,0.97,11
4005,2024-01-01,3,0.16,2
4005,2019-10-01,4,0.46,6
4006,2022-07-01,5,0.34,3
4006,2021-04-01,3,0.75,5
4007,2025-07-01,3,0.62,4
4007,2021-04-01,4,0.46,4
4008,2023-10-01,4,0.4,14
4008,2019-07-01,4,0.42,3
4008,2021-10-01,5,0.22,7
4008,2022-07-01,4,0.37,2
4008,2020-07-01,2,0.59,8
4009,2024-04-01,3,0.85,0
4010,2020-07-01,4,0.09,12
4011,2021-07-01,4,0.13,1
4011,2023-07-01,4,0.68,13
4011,2024-04-01,2,0.8,13
4011,2025-01-01,4,0.99,7
4011,2025-07-01,4,0.23,8
4012,2024-01-01,3,0.85,12
4013,2025-01-01,3,0.11,1
4013,2021-01-01,3,0.38,13
4013,2022-07-01,3,0.05,10
4013,2024-01-01,5,0.26,5
4013,2024-07-01,3,0.42,2
4014,2023-10-01,3,0.44,4
4014,2019-07-01,4,0.58,6
4014,2024-04-01,2,0.08,8
4015,2020-10-01,5,0.56,5
4015,2024-07-01,1,0.94,0
4015,2022-10-01,4,0.43,8
4015,2023-04-01,3,0.42,10
4015,2024-01-01,5,0.24,12
4016,2023-10-01,4,0.56,4
4017,2023-07-01,1,0.48,13
4018,2022-01-01,3,0.64,9
4018,2021-01-01,4,0.08,12
4018,2022-10-01,1,0.69,12
4019,2024-07-01,3,0.8,10
4019,2020-07-01,5,0.09,6
4019,2021-04-01,3,0.61,1
4019,2022-07-01,4,0.98,0
4020,2021-01-01,3,0.62,4
4020,2019-07-01,4,0.48,12
4020,2025-01-01,1,0.63,2
4021,2025-01-01,5,0.99,11
4021,2023-01-01,5,0.68,13
4022,2021-04-01,4,0.81,3
4022,2019-07-01,4,0.56,6
4023,2025-10-01,2,0.17,11
4024,2022-01-01,3,0.72,4
4024,2022-04-01,5,0.07,0
4024,2021-10-01,4,0.48,12
4024,2019-10-01,3,0.72,9
4025,2024-04-01,4,0.2,7
4025,2023-04-01,4,0.91,13
4025,2023-01-01,3,0.74,8
4025,2025-10-01,3,0.21,6
4026,2022-04-01,4,0.16,6
4026,2020-01-01,4,0.75,3
4026,2022-01-01,5,0.68,5
4026,2021-04-01,2,0.61,2
4027,2023-07-01,4,0.14,1
4027,2022-10-01,1,0.39,10
4027,2025-04-01,4,0.95,2
4027,2021-07-01,3,0.69,7
4027,2024-10-01,5,0.95,6
4028,2023-07-01,3,0.32,0
4028,2022-10-01,2,0.8,6
4028,2020-10-01,3,0.82,14
4029,2023-01-01,2,0.95,8
4029,2021-01-01,5,0.3,12
4029,2022-10-01,5,0.84,14
4029,2023-04-01,3,0.53,7
4029,2024-10-01,2,0.68,6
4030,2023-10-01,5,0.39,5
4030,2023-07-01,4,0.8,13
4030,2020-07-01,5,0.45,10
4031,2020-01-01,5,0.61,1
4031,2020-07-01,2,0.25,10
4031,2019-10-01,1,0.09,14
4031,2025-01-01,2,0.77,12
4032,2020-04-01,3,0.2,13
4032,2022-01-01,3,0.17,8
4032,2025-10-01,1,0.39,13
4032,2020-10-01,4,0.56,1
4032,2022-10-01,4,0.16,7
4033,2022-10-01,4,0.54,14
4033,2024-07-01,4,0.15,14
4033,2021-10-01,4,0.62,0
4034,2021-10-01,4,0.94,5
4034,2023-01-01,1,0.11,13
4034,2025-04-01,3,0.47,14
4034,2025-10-01,2,0.61,7
4034,2020-04-01,3,0.45,8
4035,2024-01-01,4,0.27,1
4035,2023-07-01,5,0.56,1
4036,2021-04-01,5,0.04,9
4036,2020-07-01,2,0.66,10
4036,2022-10-01,4,0.07,14
4036,2023-07-01,4,0.45,7
4036,2023-01-01,3,0.33,7
4037,2020-10-01,1,0.5,8
4037,2025-01-01,5,0.06,9
4038,2021-07-01,3,0.25,0
4038,2025-04-01,2,0.85,5
4038,2019-07-01,1,0.17,3
4038,2024-04-01,5,0.99,10
4039,2020-01-01,5,0.78,6
4040,2025-01-01,2,0.28,3
4040,2022-10-01,2,0.58,10
4041,2023-07-01,2,0.54,3
4041,2023-10-01,4,0.4,3
4041,2024-01-01,3,0.07,1
4041,2024-10-01,3,0.27,10
4041,2019-07-01,2,0.66,10
4042,2023-07-01,1,0.13,0
4042,2024-10-01,5,0.32,5
4043,2025-01-01,1,0.94,2
4043,2023-07-01,3,0.68,2
4043,2019-10-01,4,0.43,11
4043,2024-10-01,2,0.16,10
4043,2020-04-01,3,0.12,2
4044,2024-04-01,5,0.7,13
4044,2023-04-01,4,0.33,8
4044,2020-04-01,1,0.99,2
4044,2025-04-01,2,0.91,1
4044,2024-10-01,4,0.09,8
4045,2021-10-01,3,0.28,14
4045,2025-10-01,4,0.57,13
4045,2020-10-01,3,0.72,5
4045,2019-07-01,3,0.26,6
4045,2024-07-01,4,0.54,14
4046,2024-10-01,3,0.61,7
4046,2022-07-01,4,0.3,14
4046,2024-07-01,3,0.83,14
4047,2021-01-01,3,0.58,9
4047,2020-04-01,3,0.86,2
4047,2022-04-01,5,0.95,5
4047,2021-07-01,3,0.45,4
4048,2023-07-01,3,0.05,5
4049,2024-10-01,4,0.84,3
4049,2025-07-01,3,0.29,9
4049,2020-01-01,2,0.71,9
4050,2023-07-01,2,0.93,10
4050,2020-10-01,2,0.61,5
4050,2025-10-01,5,0.36,10
4051,2020-04-01,3,0.85,7
4051,2021-01-01,1,0.09,9
4052,2025-04-01,2,0.01,7
4053,2022-04-01,4,0.01,2
4053,2021-07-01,5,0.1,8
4053,2021-01-01,3,0.66,1
4053,2022-10-01,4,1.0,2
4054,2020-07-01,4,0.91,8
4054,2019-10-01,3,0.52,0
4054,2025-01-01,4,0.01,8
4055,2020-04-01,4,0.93,4
4055,2021-07-01,4,0.89,5
4055,2025-10-01,4,0.86,5
4056,2022-07-01,4,0.6,11
4056,2024-07-01,3,0.76,9
4056,2025-01-01,3,0.51,10
4057,2021-04-01,5,0.51,6
4058,2024-07-01,1,0.56,12
4058,2020-01-01,5,0.37,2
4058,2024-10-01,3,0.52,6
4058,2019-07-01,5,0.49,6
4058,2019-10-01,5,0.53,5
4059,2024-10-01,2,0.98,11
4060,2024-07-01,4,0.82,8
4060,2020-10-01,4,0.56,10
4060,2023-10-01,2,0.21,10
4060,2022-10-01,2,0.3,5
4061,2019-07-01,5,0.19,11
4061,2024-01-01,1,0.61,14
4061,2022-07-01,5,0.25,7
4061,2022-04-01,5,0.09,12
4062,2024-07-01,4,0.57,11
4062,2025-01-01,4,0.07,9
4063,2020-04-01,3,0.9,13
4064,2021-01-01,2,0.48,5
4064,2020-10-01,3,0.71,9
4064,2023-01-01,5,0.79,2
4065,2020-10-01,3,0.27,9
4065,2022-04-01,4,0.57,11
4065,2025-04-01,1,0.02,4
4066,2022-10-01,3,0.59,10
4066,2025-01-01,1,0.3,9
4066,2022-07-01,3,0.9,10
4066,2020-10-01,2,0.55,2
4066,2024-07-01,3,0.91,13
4067,2021-04-01,3,0.04,2
4067,2023-07-01,4,0.64,13
4067,2024-10-01,3,0.04,13
4067,2020-10-01,2,0.65,9
4067,2025-10-01,2,0.65,12
4068,2023-04-01,4,0.15,6
4068,2022-04-01,2,0.29,7
4068,2024-10-01,2,0.53,0
4068,2023-07-01,3,0.97,5
4069,2022-10-01,5,0.46,5
4069,2025-01-01,4,0.42,3
4069,2020-01-01,4,0.57,13
4070,2025-07-01,3,0.1,0
4070,2021-01-01,3,0.09,8
4071,2023-07-01,2,0.6,5
4071,2020-04-01,2,0.76,2
4072,2021-07-01,3,0.58,7
4072,2023-01-01,4,0.34,13
4073,2025-01-01,3,0.12,11
4073,2020-04-01,3,0.91,11
4074,2021-01-01,2,0.01,10
4074,2023-10-01,5,0.16,4
4074,2024-10-01,4,0.81,0
4074,2021-07-01,5,0.72,3
4075,2022-01-01,3,0.12,6
4075,2025-10-01,3,0.98,3
4075,2021-01-01,4,0.94,11
4076,2025-04-01,3,0.52,8
4076,2025-10-01,3,0.68,13
4076,2022-01-01,4,0.1,14
4077,2021-01-01,4,0.28,11
4077,2020-01-01,3,0.58,10
4077,2023-04-01,4,0.16,3
4077,2025-01-01,3,0.87,9
4077,2022-04-01,3,0.67,4
4078,2024-04-01,1,0.65,14
4078,2019-07-01,5,0.01,9
4079,2023-01-01,3,0.6,0
4079,2020-07-01,3,0.93,1
4079,2024-04-01,3,0.7,5
4080,2019-10-01,5,0.88,8
4081,2025-07-01,5,0.05,5
4081,2022-07-01,2,0.02,6
4081,2021-04-01,4,0.29,1
4081,2022-04-01,4,0.08,2
4082,2023-10-01,4,0.27,2
4082,2025-01-01,3,0.8,7
4082,2022-10-01,3,0.24,13
4082,2021-07-01,2,0.9,9
4083,2019-07-01,3,0.43,9
4083,2021-07-01,3,0.9,7
4083,2024-04-01,4,0.86,9
4083,2023-07-01,5,0.66,7
4083,2024-01-01,2,0.56,5
4084,2022-04-01,4,0.25,9
4084,2025-01-01,3,0.74,4
4084,2022-01-01,4,0.75,14
4085,2023-01-01,1,0.19,8
4086,2023-04-01,3,0.62,6
4086,2023-10-01,3,0.88,1
4086,2025-01-01,4,0.59,12
4086,2022-07-01,2,0.06,6
4086,2024-10-01,4,0.36,3
4087,2019-07-01,3,0.06,8
4088,2019-10-01,3,0.01,4
4088,2022-07-01,3,0.59,9
4088,2019-07-01,2,0.77,3
4088,2025-04-01,4,0.52,13
4088,2021-01-01,4,0.81,14
4089,2023-07-01,5,0.57,1
4089,2022-10-01,4,0.12,10
4089,2020-10-01,3,0.78,4
4089,2019-10-01,3,0.54,8
4089,2024-01-01,4,0.75,9
4090,2019-07-01,2,0.7,7
4090,2020-10-01,3,0.74,0
4090,2020-07-01,3,0.58,5
4090,2022-10-01,3,0.1,14
4091,2025-01-01,3,0.61,6
4091,2025-04-01,4,0.66,10
4092,2023-04-01,5,0.8,6
4092,2023-07-01,5,0.92,11
4092,2024-10-01,3,0.98,12
4093,2024-01-01,2,0.79,10
4094,2023-04-01,4,0.17,13
4094,2023-10-01,3,0.85,14
4094,2019-10-01,4,0.51,2
4094,2020-10-01,3,0.78,1
4095,2023-07-01,4,0.18,11
4095,2021-04-01,3,0.75,2
4095,2020-04-01,5,0.54,4
4095,2023-01-01,3,0.56,10
4096,2021-10-01,4,0.55,8
4096,2025-01-01,3,0.44,9
4096,2019-07-01,5,0.88,0
4096,2024-07-01,4,0.95,13
4097,2021-01-01,1,0.46,2
4097,2022-10-01,5,0.83,5
4097,2019-10-01,2,0.71,7
4097,2020-07-01,5,0.15,10
4097,2023-04-01,4,0.9,1
4098,2019-10-01,1,0.22,0
4098,2022-01-01,3,0.28,14
4098,2024-10-01,2,0.7,10
4098,2024-04-01,2,0.88,5
4099,2019-07-01,1,0.66,2
4099,2022-04-01,3,0.35,1
4100,2021-10-01,4,0.98,14
4100,2019-07-01,3,0.42,10
4101,2024-07-01,2,0.83,5
4101,2021-01-01,5,0.82,14
4101,2021-04-01,4,0.72,3
4101,2023-07-01,3,0.31,1
4102,2025-10-01,3,0.19,3
4103,2024-07-01,4,0.63,0
4103,2021-04-01,3,0.32,11
4103,2022-01-01,4,0.77,9
4104,2024-04-01,5,0.49,11
4104,2022-04-01,4,0.2,8
4104,2025-01-01,3,0.43,2
4104,2019-10-01,4,0.05,10
4105,2024-10-01,4,0.6,11
4105,2022-01-01,3,0.09,3
4105,2022-07-01,5,0.07,13
4106,2025-04-01,5,0.52,13
4106,2022-01-01,2,0.87,8
4106,2019-07-01,3,0.03,5
4107,2019-07-01,2,0.7,5
4107,2023-01-01,4,0.22,14
4107,2022-10-01,3,0.71,4
4108,2023-07-01,4,0.99,9
4109,2021-07-01,4,0.03,5
4109,2023-04-01,3,0.31,14
4109,2023-01-01,5,0.03,5
4110,2024-04-01,4,0.72,12
4110,2023-07-01,3,0.94,11
4111,2023-10-01,3,0.11,10
4111,2020-01-01,2,1.0,2
4111,2021-10-01,4,0.63,1
4111,2024-10-01,2,0.18,6
4112,2023-10-01,2,0.54,7
4113,2022-01-01,5,0.46,13
4114,2023-04-01,4,0.24,5
4114,2021-07-01,5,0.13,5
4114,2021-04-01,2,0.98,10
4114,2021-10-01,1,0.73,2
4114,2020-01-01,3,0.59,8
4115,2020-07-01,2,0.95,13
4115,2023-04-01,5,0.63,1
4116,2021-04-01,3,0.91,2
4116,2020-07-01,3,0.16,10
4117,2025-01-01,2,0.86,14
4117,2024-04-01,4,0.57,2
4117,2023-01-01,3,0.82,14
4117,2021-07-01,3,0.27,3
4117,2020-07-01,3,0.37,11
4118,2019-07-01,3,0.72,14
4118,2022-10-01,3,0.53,1
4118,2021-04-01,4,0.31,13
4118,2023-10-01,5,0.02,3
4119,2020-01-01,3,0.27,0
4119,2025-01-01,4,0.32,10
4120,2019-07-01,3,0.09,0
4120,2024-07-01,5,0.33,0
4121,2022-10-01,4,0.0,13
4121,2024-01-01,3,0.41,7
4121,2020-10-01,3,0.72,10
4122,2020-10-01,1,0.81,6
4122,2019-10-01,4,0.63,14
4123,2021-10-01,2,0.56,4
4123,2024-04-01,2,0.59,11
4123,2019-07-01,3,0.42,12
4124,2025-04-01,4,0.16,2
4124,2023-01-01,2,0.98,10
4124,2025-01-01,4,0.05,6
4124,2021-01-01,2,0.48,5
4125,2025-10-01,2,0.27,4
4125,2021-10-01,4,0.53,13
4126,2020-04-01,4,0.8,1
4127,2025-04-01,3,0.95,13
4127,2022-04-01,2,0.14,6
4127,2021-10-01,4,0.38,2
4128,2024-10-01,2,0.13,12
4128,2023-04-01,4,0.7,0
4128,2020-04-01,4,0.88,14
4129,2022-01-01,4,0.51,7
4129,2021-07-01,3,0.91,2
4129,2023-07-01,4,0.44,13
4129,2019-10-01,4,0.62,13
4129,2021-10-01,4,0.15,9
4130,2021-01-01,3,0.27,9
4130,2022-01-01,4,0.69,13
4130,2024-01-01,4,0.6,2
4131,2024-01-01,3,1.0,11
4131,2020-10-01,5,0.47,13
4131,2023-01-01,4,0.85,14
4132,2022-01-01,2,0.41,6
4132,2023-04-01,4,0.05,11
4132,2021-04-01,4,0.6,3
4132,2020-07-01,3,0.17,10
4133,2025-04-01,5,0.04,3
4134,2022-07-01,2,0.85,13
4134,2022-04-01,2,0.41,4
4134,2020-01-01,3,0.64,14
4134,2021-10-01,3,0.76,5
4135,2022-07-01,3,0.61,0
4135,2021-01-01,3,0.68,10
4135,2022-01-01,3,0.33,6
4136,2025-04-01,4,0.58,0
4137,2019-10-01,4,0.58,8
4137,2022-01-01,3,0.33,0
4137,2024-10-01,3,0.79,7
4137,2022-10-01,3,0.75,10
4137,2023-10-01,4,0.86,1
4138,2022-07-01,2,0.69,2
4138,2019-07-01,3,0.93,7
4138,2021-04-01,5,0.57,14
4138,2025-10-01,2,0.68,14
4138,2024-07-01,3,0.34,13
4139,2021-04-01,4,0.24,0
4139,2024-04-01,1,0.51,7
4139,2021-07-01,4,0.77,13
4139,2025-04-01,2,0.34,11
4140,2022-07-01,4,0.1,5
4140,2019-07-01,5,0.34,12
4141,2020-04-01,3,0.25,0
4141,2024-10-01,3,0.6,10
4141,2021-07-01,3,0.01,10
4141,2025-01-01,2,0.17,10
4141,2022-01-01,4,0.66,2
4142,2021-04-01,4,0.24,5
4143,2024-04-01,4,0.68,12
4143,2025-10-01,5,0.66,8
4143,2023-04-01,3,0.42,3
4143,2022-04-01,1,0.99,9
4144,2022-10-01,1,0.93,1
4144,2022-04-01,4,0.55,10
4144,2025-04-01,4,0.56,3
4144,2025-07-01,3,0.65,8
4144,2021-10-01,5,0.97,3
4145,2023-07-01,2,0.39,7
4146,2022-10-01,4,0.88,0
4147,2023-07-01,4,0.7,1
4148,2023-01-01,2,0.42,5
4148,2020-04-01,4,0.43,8
4149,2024-07-01,3,0.6,3
4149,2025-10-01,3,0.97,11
4149,2024-10-01,4,0.21,12
4150,2025-07-01,3,0.19,11
4150,2020-07-01,2,0.39,7
4150,2025-04-01,2,0.25,3
4150,2023-01-01,1,0.69,6
4150,2023-04-01,3,0.92,9
4151,2021-04-01,5,0.64,10
4151,2021-10-01,4,0.67,4
4151,2022-07-01,4,0.37,9
4152,2021-04-01,5,0.57,7
4152,2023-10-01,4,0.16,11
4152,2024-04-01,3,0.6,1
4152,2022-10-01,2,0.91,8
4152,2023-04-01,5,0.43,9
4153,2024-07-01,4,0.26,0
4153,2019-10-01,4,0.75,2
4153,2021-07-01,2,0.46,12
4153,2021-01-01,2,0.33,8
4154,2022-07-01,1,0.88,14
4154,2023-10-01,4,0.54,3
4155,2024-07-01,4,0.09,12
4156,2021-07-01,3,0.65,2
4157,2021-07-01,4,0.7,6
4157,2021-04-01,4,0.02,8
4158,2025-10-01,5,0.4,6
4158,2022-04-01,3,0.68,1
4158,2021-04-01,4,0.65,1
4158,2020-10-01,4,0.13,8
4158,2019-07-01,5,0.03,4
4159,2024-07-01,4,0.35,12
4160,2022-04-01,5,0.18,10
4160,2019-10-01,3,0.28,5
4160,2023-10-01,4,0.67,9
4160,2021-07-01,4,0.22,7
4161,2025-04-01,5,0.14,1
4161,2020-01-01,5,0.82,1
4162,2021-04-01,3,0.5,1
4163,2023-10-01,4,0.11,8
4164,2020-04-01,3,0.34,7
4164,2021-04-01,1,0.86,6
4164,2022-01-01,3,0.28,9
4165,2020-04-01,2,0.71,9
4165,2025-04-01,4,0.51,6
4165,2020-07-01,3,0.32,14
4166,2024-10-01,5,0.26,12
4166,2022-01-01,4,0.04,4
4167,2025-04-01,3,0.34,11
4167,2023-01-01,4,0.58,9
4167,2020-10-01,1,0.74,4
4168,2023-04-01,3,0.45,4
4168,2024-04-01,5,0.65,14
4168,2020-07-01,4,0.42,1
4169,2020-04-01,3,0.05,11
4169,2022-07-01,2,0.13,10
4169,2024-04-01,3,0.12,11
4170,2025-07-01,5,0.46,10
4170,2023-04-01,4,0.44,9
4171,2020-07-01,2,0.17,10
4171,2024-01-01,4,0.41,4
4171,2025-07-01,4,0.11,10
4172,2023-04-01,2,0.44,3
4172,2021-01-01,3,0.95,8
4172,2023-07-01,5,0.59,14
4172,2023-10-01,3,0.83,5
4172,2021-10-01,1,0.04,3
4173,2021-07-01,2,0.14,14
4173,2020-04-01,5,0.23,11
4173,2023-10-01,3,0.25,1
4173,2022-07-01,3,0.51,5
4174,2022-01-01,4,0.94,0
4174,2021-07-01,4,0.92,8
4174,2021-04-01,4,0.63,1
4174,2025-07-01,4,0.81,9
4175,2021-01-01,3,0.13,13
4175,2023-10-01,4,0.4,0
4176,2025-07-01,3,0.82,4
4176,2022-07-01,4,0.54,10
4176,2023-07-01,3,0.34,0
4176,2025-10-01,4,0.62,6
4176,2019-10-01,5,0.45,9
4177,2021-01-01,3,0.18,4
4177,2023-07-01,4,0.62,1
4177,2020-01-01,3,0.33,14
4178,2021-01-01,3,0.03,1
4178,2024-07-01,4,0.67,10
4179,2023-10-01,3,0.96,9
4180,2019-07-01,3,0.38,7
4180,2025-07-01,2,0.04,0
4180,2022-04-01,3,0.35,3
4180,2022-07-01,2,0.78,3
4181,2024-10-01,3,0.52,7
4181,2023-10-01,1,0.74,7
4181,2021-07-01,3,0.78,13
4181,2023-07-01,3,0.28,10
4182,2020-07-01,3,0.58,6
4182,2025-07-01,3,0.21,6
4182,2019-07-01,2,0.02,5
4183,2020-10-01,2,0.33,3
4183,2025-10-01,3,0.63,12
4183,2024-07-01,5,0.13,13
4184,2022-07-01,3,0.99,5
4184,2020-07-01,3,0.67,3
4185,2022-10-01,4,0.8,10
4185,2024-10-01,3,0.37,3
4185,2023-04-01,4,0.21,11
4185,2025-04-01,3,0.43,11
4186,2024-04-01,3,0.5,0
4186,2020-04-01,4,0.14,3
4187,2024-01-01,1,0.54,14
4187,2025-10-01,3,0.89,9
4187,2024-07-01,3,0.38,1
4187,2021-01-01,5,0.72,2
4187,2021-04-01,5,0.54,1
4188,2023-07-01,4,0.24,10
4188,2022-01-01,3,0.91,0
4188,2021-10-01,2,0.69,11
4189,2020-01-01,2,0.09,6
4189,2020-10-01,3,0.81,13
4189,2025-07-01,5,0.49,5
4189,2021-01-01,5,0.31,14
4190,2023-07-01,2,0.14,8
4191,2020-01-01,5,0.57,4
4191,2023-04-01,3,0.06,8
4192,2023-01-01,3,0.53,9
4192,2024-07-01,4,0.3,14
4192,2022-10-01,3,0.95,7
4192,2025-01-01,2,0.77,14
4193,2020-07-01,2,0.86,11
4193,2023-10-01,3,0.56,13
4193,2025-07-01,2,0.67,7
4193,2020-04-01,4,0.89,0
4193,2019-10-01,3,0.99,10
4194,2025-10-01,4,0.08,1
4194,2024-07-01,4,0.21,0
4195,2021-01-01,3,0.17,8
4195,2019-07-01,4,0.51,14
4195,2020-07-01,3,0.49,5
4196,2019-07-01,4,0.3,10
4196,2022-01-01,3,0.99,4
