employee_id,application_id,company_id,department,role_family,join_date,monthly_salary_lakhs,work_mode,manager_flag
3150,139346,176,Marketing,Machine Learning,2022-04-25 02:22:34,1.917,Onsite,0
3151,70211,40,Marketing,Business Analytics,2021-10-01 19:34:47,3.95,Hybrid,0
3152,356930,48,Operations,Product Management,2025-03-02 15:53:30,1.811,Hybrid,0
3153,299000,170,Sales,Quality Assurance,2021-07-14 02:27:51,1.163,Onsite,0
3154,294792,121,Data,Cybersecurity,2023-04-21 09:25:20,3.316,Onsite,0
3155,189391,8,Data,Machine Learning,2025-03-10 13:33:44,1.49,Hybrid,1
3156,248773,58,Operations,Product Management,2025-01-18 00:38:58,0.625,Hybrid,0
3157,353737,117,Engineering,DevOps,2021-09-23 12:47:36,2.162,Hybrid,0
3158,35488,113,Data,MLOps,2019-07-22 01:12:55,1.815,Onsite,0
3159,351925,154,Engineering,MLOps,2025-04-16 18:19:16,0.271,Onsite,0
3160,308767,102,Support,Machine Learning,2021-12-08 23:08:03,2.101,Onsite,0
3161,331370,124,Product,MLOps,2021-07-29 18:24:16,2.637,Onsite,1
3162,335595,6,Product,Quality Assurance,2022-04-19 06:10:22,1.319,Hybrid,0
3163,124393,24,Finance,Machine Learning,2022-03-10 07:46:38,0.251,Onsite,0
3164,94643,17,Support,Business Analytics,2021-08-22 05:42:00,0.599,Hybrid,0
3165,231352,76,Operations,Data Science,2020-07-28 21:27:52,0.474,Hybrid,0
3166,279789,185,HR,Business Analytics,2021-08-22 04:44:25,0.758,Onsite,0
3167,59504,184,Product,Software Engineering,2024-04-05 00:09:25,0.317,Remote,0
3168,32016,50,Product,Product Management,2021-05-20 23:24:30,0.774,Hybrid,0
3169,131714,37,IT,Machine Learning,2025-02-12 15:38:21,3.151,Onsite,0
3170,320118,182,Finance,Data Engineering,2019-03-01 14:21:58,0.318,Remote,0
3171,199017,27,HR,MLOps,2020-10-14 06:46:39,2.109,Hybrid,0
3172,247078,61,Support,Business Analytics,2023-09-15 10:35:59,2.105,Onsite,0
3173,55404,168,Product,DevOps,2021-01-25 15:11:16,1.561,Onsite,0
3174,189576,131,Support,Data Science,2022-03-11 04:19:06,1.264,Onsite,0
3175,85379,50,Sales,Product Management,2020-02-02 05:51:02,3.182,Onsite,0
3176,69704,93,Support,MLOps,2020-09-15 11:38:09,3.445,Onsite,0
3177,159721,78,Finance,Quality Assurance,2024-01-17 19:05:44,0.852,Onsite,0
3178,53770,101,Operations,Quality Assurance,2025-07-23 04:43:15,1.82,Onsite,0
3179,197263,31,Finance,Data Science,2025-02-10 19:28:04,0.442,Remote,1
3180,262261,4,Engineering,Cybersecurity,2019-08-21 00:50:23,2.273,Hybrid,0
3181,265529,152,Engineering,Business Analytics,2022-10-17 00:02:24,0.496,Hybrid,0
3182,123044,143,Finance,DevOps,2023-10-16 22:57:07,3.757,Hybrid,0
3183,140732,131,Product,Data Science,2023-07-13 16:10:16,3.157,Onsite,0
3184,368483,52,Finance,Software Engineering,2023-02-27 02:19:29,1.782,Onsite,0
3185,290201,100,Data,MLOps,2021-08-25 10:39:47,3.99,Remote,0
3186,112434,42,HR,Product Management,2022-09-22 14:00:20,1.694,Onsite,0
3187,209245,161,Operations,MLOps,2020-10-16 23:24:30,1.661,Onsite,0
3188,73042,34,Support,Cybersecurity,2022-12-17 07:00:55,3.686,Onsite,0
3189,32068,105,Sales,Quality Assurance,2022-05-26 23:12:42,0.957,Hybrid,1
3190,396685,167,Operations,MLOps,2022-04-08 11:35:20,2.792,Onsite,0
3191,294261,41,HR,Quality Assurance,2020-12-10 08:53:34,2.79,Hybrid,0
3192,186397,40,HR,Product Management,2023-04-27 09:00:31,2.156,Onsite,0
3193,299847,62,Product,Software Engineering,2024-12-15 05:39:21,0.28,Onsite,0
3194,277845,158,Engineering,Machine Learning,2020-02-11 14:02:12,2.986,Onsite,0
3195,183625,159,Product,Quality Assurance,2019-04-21 21:47:59,2.94,Onsite,0
3196,106582,167,Engineering,MLOps,2024-06-18 17:00:47,1.802,Onsite,0
3197,210868,100,Finance,DevOps,2019-03-23 16:26:57,3.669,Onsite,0
3198,91168,142,IT,Business Analytics,2023-06-06 17:37:32,1.552,Onsite,0
3199,233041,197,Product,Data Science,2020-03-17 16:34:58,2.241,Hybrid,0
3200,292788,37,Marketing,Product Management,2025-12-19 13:20:10,1.666,Onsite,1
3201,230233,179,IT,Product Management,2020-06-29 22:22:29,3.923,Onsite,0
3202,5426,179,Support,Business Analytics,2023-07-05 16:32:17,3.653,Onsite,0
3203,273965,90,IT,Data Engineering,2023-09-12 03:32:18,2.275,Hybrid,0
3204,385009,20,Product,Data Science,2023-05-15 19:05:03,3.61,Onsite,0
3205,379903,151,Support,Business Analytics,2025-03-13 19:23:25,3.536,Onsite,1
3206,41504,35,Operations,Product Management,2021-05-13 15:17:40,2.32,Onsite,0
3207,111656,70,Data,Quality Assurance,2024-07-31 09:51:52,2.25,Hybrid,0
3208,224980,193,HR,DevOps,2024-02-03 14:57:34,1.423,Hybrid,0
3209,44809,51,Data,Machine Learning,2024-08-23 22:30:46,3.362,Onsite,0
3210,319971,23,Operations,Software Engineering,2024-10-29 22:43:56,2.906,Onsite,0
3211,356488,162,Operations,Data Engineering,2021-07-11 03:46:08,0.299,Onsite,0
3212,123557,9,Data,Machine Learning,2020-12-21 09:27:21,0.94,Remote,0
3213,53919,161,Finance,Business Analytics,2020-03-05 21:20:42,0.297,Onsite,0
3214,384966,124,IT,Data Science,2023-04-01 04:38:24,0.765,Onsite,0
3215,368664,110,Data,Software Engineering,2021-08-04 00:51:39,2.191,Onsite,0
3216,107527,6,Marketing,Business Analytics,2023-10-05 22:27:13,3.845,Onsite,0
3217,154316,49,HR,Machine Learning,2024-08-04 20:01:51,3.314,Onsite,0
3218,87261,136,Operations,Business Analytics,2021-09-06 12:49:48,2.418,Remote,0
3219,259914,193,Operations,Data Engineering,2024-06-29 17:55:02,3.056,Onsite,0
3220,345865,5,HR,Data Science,2022-04-08 15:50:42,3.686,Onsite,0
3221,269829,2,Sales,Software Engineering,2022-09-07 22:46:52,1.489,Onsite,0
3222,158609,138,Engineering,Data Engineering,2021-06-13 22:06:46,1.691,Remote,0
3223,132346,46,Data,DevOps,2020-11-03 23:15:02,0.786,Hybrid,0
3224,305266,154,IT,DevOps,2023-09-15 06:29:56,1.541,Onsite,0
3225,134296,1,Sales,Product Management,2023-02-07 02:18:59,3.384,Onsite,1
3226,161065,12,Product,Business Analytics,2019-07-12 13:13:54,1.84,Onsite,0
3227,204928,19,Support,Quality Assurance,2022-04-18 00:23:15,2.465,Hybrid,0
3228,357378,61,Engineering,Machine Learning,2026-02-26 16:32:41,1.119,Hybrid,0
3229,128148,122,Operations,Business Analytics,2021-04-20 21:41:37,2.385,Onsite,0
3230,76912,43,HR,Product Management,2023-06-12 08:01:27,3.315,Onsite,0
3231,73279,167,Support,Cybersecurity,2022-05-09 12:57:00,1.469,Hybrid,0
3232,203711,125,Support,Business Analytics,2024-01-15 18:48:07,3.619,Hybrid,0
3233,139523,10,Product,Product Management,2020-05-09 12:20:08,0.496,Onsite,1
3234,73056,11,Support,Business Analytics,2023-11-01 00:37:10,2.813,Onsite,0
3235,274268,124,Finance,DevOps,2022-09-20 04:54:00,1.877,Onsite,0
3236,82673,45,Product,Machine Learning,2022-12-03 23:45:37,2.361,Remote,0
3237,77876,184,Support,Quality Assurance,2025-06-25 06:20:47,1.17,Hybrid,0
3238,369352,61,Finance,Product Management,2020-01-26 16:48:38,0.877,Onsite,0
3239,133977,129,Data,MLOps,2021-03-24 05:20:55,1.961,Onsite,0
3240,296703,197,Product,DevOps,2021-02-12 11:05:58,1.1,Onsite,0
3241,296243,135,Finance,Business Analytics,2024-10-27 11:16:38,3.4,Onsite,0
3242,297365,129,Sales,Quality Assurance,2021-01-20 07:14:37,0.763,Hybrid,0
3243,31655,193,Marketing,Business Analytics,2020-11-29 09:32:07,2.378,Onsite,0
3244,260463,160,Support,Software Engineering,2023-09-03 09:03:06,2.165,Onsite,1
3245,257665,161,Product,DevOps,2020-01-17 05:17:46,3.249,Onsite,0
3246,198492,33,Sales,Product Management,2021-06-08 21:23:29,3.39,Hybrid,0
3247,88583,144,Operations,Business Analytics,2020-05-06 07:12:59,3.272,Hybrid,0
3248,391422,85,Sales,Software Engineering,2021-07-23 19:01:12,1.117,Remote,0
3249,121691,93,Support,Business Analytics,2021-05-18 17:33:12,2.909,Remote,0
3250,258327,69,Marketing,Cybersecurity,2023-07-23 16:07:32,3.481,Remote,0
3251,44419,180,Engineering,DevOps,2023-05-25 04:33:04,2.053,Onsite,0
3252,166028,186,Engineering,Data Engineering,2022-09-08 14:29:43,3.437,Onsite,0
3253,376003,168,Finance,Machine Learning,2024-12-20 00:08:36,3.168,Onsite,0
3254,5259,54,IT,Cybersecurity,2023-06-04 19:18:10,2.398,Onsite,0
3255,270358,13,Engineering,DevOps,2020-11-04 19:15:00,3.03,Hybrid,0
3256,293898,8,IT,Machine Learning,2024-04-02 04:56:48,2.613,Onsite,0
3257,336292,167,HR,Machine Learning,2019-03-19 08:39:31,2.427,Hybrid,0
3258,39139,104,Engineering,DevOps,2024-03-26 18:51:50,3.056,Onsite,0
3259,65798,15,Product,Business Analytics,2024-06-10 11:42:13,2.55,Onsite,0
3260,392762,178,Product,Software Engineering,2019-12-22 10:17:32,3.877,Onsite,0
3261,228781,89,Sales,Business Analytics,2020-12-27 07:01:46,2.077,Onsite,1
3262,304244,196,Sales,Quality Assurance,2020-12-30 09:12:35,2.045,Onsite,0
3263,143210,20,Finance,Data Science,2024-03-13 06:59:34,1.524,Onsite,0
3264,5455,142,Support,Data Engineering,2022-06-24 21:23:45,2.758,Hybrid,0
3265,370881,101,Operations,MLOps,2021-12-17 15:35:22,3.498,Onsite,0
3266,262212,80,Product,Machine Learning,2019-02-01 08:52:37,0.43,Onsite,0
3267,62461,173,Marketing,Data Engineering,2023-12-06 05:39:12,2.063,Onsite,0
3268,155345,167,IT,Product Management,2020-08-31 16:19:32,0.428,Hybrid,0
3269,219869,54,HR,MLOps,2022-07-09 20:29:34,3.587,Remote,0
3270,203748,132,Support,MLOps,2019-11-04 08:41:56,2.953,Hybrid,0
3271,396909,159,Support,Product Management,2021-10-29 17:36:26,2.336,Onsite,0
3272,173455,71,IT,Data Science,2022-07-05 08:54:29,3.737,Onsite,0
3273,220366,56,Engineering,Data Science,2026-01-11 00:07:57,2.382,Onsite,0
3274,54688,144,Engineering,MLOps,2025-08-01 02:21:49,1.919,Remote,0
3275,166314,78,Data,DevOps,2023-02-02 07:20:16,3.899,Hybrid,1
3276,48884,137,Engineering,Data Science,2025-02-21 08:17:32,2.506,Onsite,0
3277,257893,182,Product,Cybersecurity,2025-05-30 10:54:56,0.525,Onsite,0
3278,248511,62,Operations,Machine Learning,2023-12-14 14:47:39,3.637,Hybrid,0
3279,378986,196,Marketing,DevOps,2024-10-01 01:04:47,0.42,Onsite,0
3280,377817,145,Marketing,Quality Assurance,2021-08-03 22:21:03,0.88,Onsite,0
3281,373284,156,Engineering,Machine Learning,2023-06-10 06:44:17,3.245,Onsite,1
3282,372721,57,Engineering,Cybersecurity,2025-04-02 14:40:46,1.255,Onsite,0
3283,30139,152,Support,Data Science,2023-06-15 22:24:53,1.703,Onsite,0
3284,349998,135,Sales,DevOps,2024-12-05 06:30:29,1.368,Onsite,0
3285,133175,138,Operations,Product Management,2020-08-08 02:56:45,3.143,Onsite,1
3286,223696,153,Engineering,Software Engineering,2026-01-10 10:45:36,2.298,Onsite,0
3287,238472,101,Finance,Data Engineering,2019-08-22 07:47:44,3.965,Onsite,0
3288,100494,74,Data,MLOps,2020-08-05 04:31:48,2.049,Onsite,0
3289,36123,154,Data,Data Engineering,2019-11-30 18:20:57,1.465,Hybrid,0
3290,165578,165,Marketing,Product Management,2020-10-20 03:39:00,2.188,Onsite,0
3291,356199,67,Product,Software Engineering,2022-03-02 17:39:37,1.675,Onsite,0
3292,277327,65,Support,MLOps,2024-06-29 20:50:56,2.06,Onsite,1
3293,113918,61,HR,MLOps,2020-11-06 22:14:26,3.682,Onsite,0
3294,211429,30,HR,DevOps,2025-01-22 19:52:18,2.435,Hybrid,0
3295,229139,85,Data,Business Analytics,2025-11-25 09:05:54,0.838,Onsite,0
3296,338493,35,Engineering,Cybersecurity,2024-09-18 12:21:58,2.775,Onsite,0
3297,363518,88,Marketing,Machine Learning,2024-10-26 07:52:22,0.298,Onsite,0
3298,67138,15,IT,MLOps,2024-06-27 10:18:20,1.93,Hybrid,0
3299,313283,131,HR,DevOps,2021-02-26 21:57:54,3.308,Onsite,0
3300,382468,118,Marketing,Product Management,2020-10-11 19:59:50,2.486,Onsite,0
3301,345451,9,Sales,Cybersecurity,2023-12-03 20:51:58,1.739,Onsite,1
3302,139797,115,Operations,Machine Learning,2020-02-23 09:31:55,3.359,Remote,1
3303,330055,112,Marketing,Cybersecurity,2020-02-18 18:50:59,2.861,Remote,0
3304,318151,171,Data,Quality Assurance,2022-05-15 15:06:11,3.538,Hybrid,0
3305,382353,7,Support,Cybersecurity,2019-12-16 10:58:54,2.598,Onsite,0
3306,209994,178,Data,Software Engineering,2020-07-13 19:04:25,1.214,Onsite,0
3307,161954,2,Product,Quality Assurance,2021-04-20 02:13:58,1.181,Hybrid,0
3308,220197,183,Marketing,Product Management,2022-09-26 02:40:25,1.36,Onsite,0
3309,241426,159,Engineering,Business Analytics,2025-11-11 03:11:37,2.752,Onsite,0
3310,331983,135,HR,Quality Assurance,2023-06-24 14:05:39,3.148,Onsite,0
3311,335030,187,Support,MLOps,2024-04-23 18:09:30,0.967,Remote,0
3312,26351,80,Finance,MLOps,2021-12-11 01:22:38,2.295,Onsite,0
3313,151078,119,Finance,Software Engineering,2025-04-29 16:32:24,3.056,Onsite,0
3314,141785,7,Product,Product Management,2025-12-25 06:58:32,3.164,Onsite,0
3315,293389,7,Support,Cybersecurity,2024-05-05 16:13:04,1.055,Onsite,0
3316,104276,161,Operations,Business Analytics,2020-08-01 11:01:28,1.972,Onsite,0
3317,61789,70,Engineering,Business Analytics,2019-11-11 00:33:02,2.51,Hybrid,0
3318,219705,121,Operations,Business Analytics,2023-12-29 09:53:17,0.318,Onsite,0
3319,113503,188,Marketing,Business Analytics,2020-10-02 15:17:02,3.693,Hybrid,0
3320,68632,76,Data,DevOps,2022-06-15 12:21:09,1.951,Hybrid,0
3321,304687,21,Data,Business Analytics,2026-02-01 05:07:55,2.712,Hybrid,0
3322,349184,23,Finance,DevOps,2019-09-25 04:27:00,1.13,Remote,0
3323,393399,6,Sales,Business Analytics,2021-06-20 02:28:09,2.118,Hybrid,1
3324,29211,162,HR,Machine Learning,2021-07-02 18:28:13,1.477,Onsite,0
3325,55682,154,Sales,Quality Assurance,2024-09-24 11:41:57,0.788,Onsite,0
3326,81047,54,Marketing,Business Analytics,2024-04-02 18:00:24,3.237,Onsite,0
3327,25997,141,Marketing,Quality Assurance,2020-10-22 16:41:26,2.38,Remote,0
3328,393582,198,Engineering,Data Science,2020-01-15 23:01:22,0.959,Onsite,0
3329,145567,27,Finance,Machine Learning,2024-02-02 04:08:27,2.672,Onsite,0
3330,259926,175,HR,Quality Assurance,2020-04-09 13:02:02,2.15,Remote,0
3331,378333,128,HR,Quality Assurance,2023-08-28 23:08:09,1.158,Onsite,0
3332,266338,134,Support,Data Engineering,2023-03-15 05:43:48,3.835,Onsite,0
3333,192553,185,Support,Data Engineering,2025-04-30 23:49:07,0.664,Hybrid,0
3334,160632,166,Support,Quality Assurance,2025-12-12 01:56:56,0.624,Hybrid,0
3335,118104,18,Product,MLOps,2025-12-27 20:31:38,3.112,Hybrid,0
3336,135428,198,Data,Software Engineering,2020-07-18 03:20:30,1.516,Onsite,0
3337,37975,95,Product,Data Engineering,2025-04-27 12:31:08,2.184,Onsite,0
3338,244144,16,IT,Software Engineering,2022-03-03 13:02:08,3.572,Onsite,0
3339,209823,88,IT,Data Science,2023-10-09 15:29:26,1.913,Hybrid,1
3340,362951,96,HR,DevOps,2019-04-17 09:45:12,3.971,Onsite,0
3341,383364,168,IT,Machine Learning,2021-01-02 00:00:22,3.14,Onsite,0
3342,27095,10,Operations,Machine Learning,2024-07-24 03:53:53,0.655,Onsite,1
3343,6554,80,Product,Product Management,2019-04-11 15:20:55,0.747,Onsite,0
3344,339372,12,IT,Data Engineering,2022-04-27 17:39:55,3.868,Hybrid,0
3345,16537,4,Finance,Data Engineering,2022-09-17 15:50:12,2.315,Onsite,0
3346,351906,9,Engineering,Cybersecurity,2025-08-15 04:38:50,2.644,Onsite,1
3347,240810,188,Marketing,Data Science,2019-03-17 13:40:05,3.523,Remote,0
3348,288177,85,Product,Product Management,2024-10-07 22:43:23,1.766,Remote,0
3349,11539,118,Marketing,Cybersecurity,2024-02-04 11:39:44,0.947,Onsite,0
3350,169706,63,IT,Business Analytics,2023-06-02 00:41:22,0.578,Onsite,0
3351,390794,12,Data,Data Science,2022-03-24 07:54:46,1.985,Hybrid,0
3352,311080,113,IT,Quality Assurance,2024-05-23 04:12:06,2.049,Hybrid,0
3353,261884,163,HR,Quality Assurance,2021-06-12 03:00:50,0.564,Onsite,0
3354,125128,106,Data,MLOps,2022-03-07 14:07:26,2.793,Onsite,0
3355,177593,184,Data,Product Management,2019-05-20 19:44:26,2.621,Onsite,0
3356,144645,63,Engineering,Machine Learning,2019-08-28 15:16:05,3.76,Hybrid,0
3357,267388,135,Sales,Data Engineering,2023-07-01 13:01:13,0.296,Onsite,0
3358,39541,124,Data,Data Science,2023-12-08 18:47:50,3.39,Hybrid,0
3359,117847,92,IT,DevOps,2024-11-20 22:54:27,2.281,Hybrid,0
3360,61828,58,IT,Software Engineering,2024-01-10 09:40:45,3.087,Remote,0
3361,323062,98,Operations,Quality Assurance,2020-05-23 18:55:46,3.169,Hybrid,0
3362,312751,135,Support,Cybersecurity,2020-12-02 12:52:46,3.717,Onsite,0
3363,216227,175,Data,Product Management,2025-10-20 14:23:05,1.478,Hybrid,0
3364,246340,149,Sales,Data Science,2024-09-08 13:56:08,3.69,Hybrid,1
3365,147632,6,Product,DevOps,2023-06-12 05:16:47,1.922,Onsite,0
3366,296580,30,Finance,Quality Assurance,2022-04-18 01:17:54,2.091,Onsite,0
3367,263669,105,Product,Product Management,2025-02-13 02:56:09,1.694,Onsite,0
3368,188642,196,Product,Quality Assurance,2024-09-20 14:07:54,3.024,Hybrid,0
3369,151816,92,IT,Data Engineering,2022-12-17 21:49:36,2.029,Hybrid,0
3370,303271,186,Product,Data Science,2021-08-04 23:38:56,2.038,Hybrid,0
3371,157710,62,Product,Quality Assurance,2019-11-24 16:43:16,1.563,Onsite,0
3372,349197,75,IT,MLOps,2022-03-03 07:03:15,0.804,Hybrid,0
3373,185726,84,Support,Product Management,2019-08-23 15:21:11,0.945,Onsite,0
3374,36375,76,Finance,Quality Assurance,2022-03-10 01:54:40,2.56,Remote,0
3375,180094,68,Engineering,Machine Learning,2019-06-15 16:32:47,2.515,Onsite,0
3376,143067,52,Operations,Software Engineering,2023-01-23 07:12:13,0.776,Hybrid,0
3377,318191,144,Support,Business Analytics,2020-07-07 05:26:42,3.4,Onsite,0
3378,390061,34,Support,Data Engineering,2020-08-27 06:30:52,2.444,Onsite,0
3379,5694,63,Engineering,Product Management,2022-12-13 14:23:13,3.051,Onsite,0
3380,74588,57,HR,Machine Learning,2021-09-07 10:49:01,1.947,Remote,0
3381,204646,71,Finance,Machine Learning,2020-02-03 06:36:52,2.96,Onsite,0
3382,15923,58,Sales,Data Engineering,2025-02-06 04:29:10,1.72,Onsite,0
3383,133902,105,Sales,Product Management,2020-04-14 06:44:49,1.175,Onsite,0
3384,377284,160,Data,MLOps,2019-12-30 00:02:44,3.717,Onsite,0
3385,327643,157,Operations,Data Science,2022-01-29 04:04:13,1.797,Hybrid,0
3386,334797,75,Sales,Cybersecurity,2024-03-15 10:42:30,3.502,Onsite,0
3387,40678,76,Operations,Software Engineering,2024-10-16 12:35:04,1.875,Onsite,0
3388,173802,183,HR,Data Science,2021-04-03 01:08:46,2.001,Hybrid,0
3389,285410,132,Operations,Machine Learning,2020-01-26 19:06:34,2.695,Onsite,0
3390,266096,22,Data,Software Engineering,2020-07-13 06:24:24,1.847,Hybrid,0
3391,377216,3,Engineering,Software Engineering,2025-05-21 10:14:04,0.315,Onsite,0
3392,223131,34,Marketing,MLOps,2020-05-27 15:43:03,0.286,Remote,0
3393,239171,116,Operations,Business Analytics,2022-03-11 03:08:12,0.486,Onsite,0
3394,392733,146,Data,Data Engineering,2021-05-20 10:40:04,0.979,Remote,1
3395,220963,99,IT,Product Management,2022-02-07 12:06:41,2.633,Hybrid,0
3396,19407,198,Sales,Cybersecurity,2021-11-22 09:47:55,1.933,Onsite,0
3397,281530,90,Marketing,Data Engineering,2023-09-10 03:07:34,3.716,Onsite,0
3398,398388,60,Data,Software Engineering,2022-11-24 15:42:59,2.727,Onsite,0
3399,284754,133,Sales,DevOps,2023-03-04 14:36:02,0.684,Remote,0
3400,67649,118,Finance,Cybersecurity,2023-08-18 01:11:58,2.325,Onsite,0
3401,345193,13,Support,Quality Assurance,2024-06-05 14:44:36,3.836,Hybrid,0
3402,145602,86,Support,Software Engineering,2024-02-24 12:21:44,0.927,Onsite,0
3403,115041,194,Sales,MLOps,2025-04-13 17:11:21,0.683,Onsite,0
3404,206516,128,Sales,Data Science,2021-01-04 16:57:16,0.913,Onsite,0
3405,376893,90,Sales,Cybersecurity,2020-10-10 15:41:38,1.685,Onsite,0
3406,74874,141,Product,Business Analytics,2020-06-20 03:05:29,0.909,Hybrid,0
3407,278728,160,Finance,Business Analytics,2019-11-27 12:06:50,0.455,Onsite,0
3408,10484,37,IT,DevOps,2021-01-20 10:19:09,0.472,Hybrid,0
3409,207231,181,Support,Data Engineering,2022-12-06 11:57:27,0.77,Hybrid,0
3410,75939,6,Product,Software Engineering,2022-03-28 02:28:55,2.661,Remote,0
3411,284948,171,Marketing,Software Engineering,2022-01-23 01:57:26,1.453,Onsite,1
3412,110460,29,Engineering,Machine Learning,2023-06-28 01:46:18,2.848,Onsite,0
3413,34926,118,Product,Software Engineering,2025-08-28 10:09:34,0.258,Hybrid,0
3414,148097,125,Support,Cybersecurity,2024-04-26 07:43:13,1.835,Hybrid,0
3415,357994,85,Engineering,Quality Assurance,2023-07-16 09:45:15,2.712,Onsite,0
3416,187560,128,Operations,DevOps,2023-08-01 23:52:01,1.871,Remote,0
3417,134850,41,Finance,DevOps,2023-06-21 23:35:11,3.518,Onsite,0
3418,394833,154,Data,Software Engineering,2020-11-24 23:56:44,1.79,Hybrid,1
3419,259309,117,Product,Cybersecurity,2025-06-10 14:12:29,2.028,Remote,1
3420,88772,76,Operations,Product Management,2025-10-02 08:21:18,1.765,Hybrid,0
3421,338739,97,Engineering,Data Engineering,2020-06-21 22:59:53,1.816,Remote,0
3422,231924,92,Engineering,Software Engineering,2024-07-30 21:33:17,3.665,Onsite,0
3423,83370,65,Operations,MLOps,2024-07-22 14:37:40,3.034,Onsite,0
3424,224956,155,Operations,Data Science,2024-03-21 08:40:13,1.204,Onsite,0
3425,322446,135,Finance,Data Engineering,2019-04-19 20:03:27,2.417,Hybrid,0
3426,197352,122,Product,Cybersecurity,2020-09-17 10:47:51,2.107,Onsite,0
3427,13125,68,IT,Product Management,2019-03-09 12:55:19,2.51,Remote,0
3428,386578,104,Marketing,Machine Learning,2019-05-08 05:12:34,2.116,Remote,0
3429,306992,91,Finance,Software Engineering,2024-10-03 12:53:03,2.257,Hybrid,0
3430,147602,16,HR,Machine Learning,2022-07-16 03:50:21,3.092,Onsite,0
3431,128129,147,IT,Data Science,2021-02-08 02:11:23,1.766,Onsite,0
3432,154200,44,Support,Data Engineering,2021-06-17 06:17:48,1.719,Onsite,0
3433,107055,144,Sales,Cybersecurity,2021-05-01 23:36:41,1.567,Onsite,0
3434,311728,129,Engineering,Business Analytics,2020-03-04 07:13:40,2.562,Hybrid,1
3435,256835,5,Marketing,MLOps,2021-01-16 06:22:22,2.621,Onsite,0
3436,92005,166,Sales,MLOps,2019-12-19 01:12:52,3.331,Remote,0
